num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
20	2000年以来、パットは横にやってきている。現在、2015年である。	パットは2014年には横にやってきていた。	entailment	1	年	random	以来（状態動詞）
21	2019年以来、ビクターは大学院に入学している。現在、2016年である。	ビクターは2011年には大学院に入学していた。	contradiction	1	年	random	以来（状態動詞）
22	2020年以来、イヴァンは小走りにやってきている。現在、2010年である。	イヴァンは2009年には小走りにやってきていた。	contradiction	1	年	random	以来（状態動詞）
23	2020年以来、トルーディーは祝いに贈っている。現在、2001年である。	トルーディーは2010年には祝いに贈っていた。	contradiction	1	年	random	以来（状態動詞）
24	2017年以来、キャロルはヨーロッパに旅立っている。現在、2012年である。	キャロルは2002年にはヨーロッパに旅立っていた。	contradiction	1	年	random	以来（状態動詞）
25	2003年以来、ジャスティンは響きに傾けている。現在、2006年である。	ジャスティンは2000年には響きに傾けていた。	contradiction	1	年	random	以来（状態動詞）
26	2020年以来、キャロルは書店に運んでいる。現在、2015年である。	キャロルは2019年には書店に運んでいた。	contradiction	1	年	random	以来（状態動詞）
27	2015年以来、トレントは景色に上げている。現在、2007年である。	トレントは2003年には景色に上げていた。	contradiction	1	年	random	以来（状態動詞）
28	2006年以来、チャーリーは機関に提供している。現在、2012年である。	チャーリーは2005年には機関に提供していた。	contradiction	1	年	random	以来（状態動詞）
29	2017年以来、ウォルターは更改に臨んでいる。現在、2009年である。	ウォルターは2003年には更改に臨んでいた。	contradiction	1	年	random	以来（状態動詞）
30	2012年以来、スティーブはファンに述べている。現在、2005年である。	スティーブは2010年にはファンに述べていた。	contradiction	1	年	random	以来（状態動詞）
31	2002年以来、イヴァンはハワイにやってきている。現在、2007年である。	イヴァンは2011年にはハワイにやってきていた。	neutral	1	年	random	以来（状態動詞）
32	2001年以来、マーヴィンは順番に案内している。現在、2005年である。	マーヴィンは2007年には順番に案内していた。	neutral	1	年	random	以来（状態動詞）
33	2000年以来、プロッドは教育に持っている。現在、2016年である。	プロッドは2017年には教育に持っていた。	neutral	1	年	random	以来（状態動詞）
34	2015年以来、ビクターはリアルタイムに届けている。現在、2013年である。	ビクターは2016年にはリアルタイムに届けていた。	neutral	1	年	random	以来（状態動詞）
35	2000年以来、チャーリーは触りにきている。現在、2004年である。	チャーリーは2015年には触りにきていた。	neutral	1	年	random	以来（状態動詞）
36	2010年以来、ボブは園に入園している。現在、2012年である。	ボブは2019年には園に入園していた。	neutral	1	年	random	以来（状態動詞）
37	2011年以来、マロリーはサイズに生ずるている。現在、2001年である。	マロリーは2018年にはサイズに生ずるていた。	neutral	1	年	random	以来（状態動詞）
38	2000年以来、トルーディーはブログに作成している。現在、2008年である。	トルーディーは2013年にはブログに作成していた。	neutral	1	年	random	以来（状態動詞）
39	2015年以来、トレントはブログに作成している。現在、2004年である。	トレントは2018年にはブログに作成していた。	neutral	1	年	random	以来（状態動詞）
40	2015年以来、ウォルターは友人にしている。現在、2005年である。	ウォルターは2018年には友人にしていた。	neutral	1	年	random	以来（状態動詞）
41	2012年以来、マロリーは雑誌に発表している。現在、2016年である。	マロリーは2013年には雑誌に発表していた。	entailment	1	年	short	以来（状態動詞）
42	2003年以来、ウォルターはキャンパスにきている。現在、2005年である。	ウォルターは2004年にはキャンパスにきていた。	entailment	1	年	short	以来（状態動詞）
43	2016年以来、ウォルターは首位に切っている。現在、2020年である。	ウォルターは2018年には首位に切っていた。	entailment	1	年	short	以来（状態動詞）
44	2003年以来、トルーディーは問題に挟んでいる。現在、2007年である。	トルーディーは2004年には問題に挟んでいた。	entailment	1	年	short	以来（状態動詞）
45	2008年以来、デイヴは客に受けている。現在、2012年である。	デイヴは2011年には客に受けていた。	entailment	1	年	short	以来（状態動詞）
46	2003年以来、イヴァンはイベントに決定している。現在、2005年である。	イヴァンは2004年にはイベントに決定していた。	entailment	1	年	short	以来（状態動詞）
47	2000年以来、ボブは京都に旅立っている。現在、2005年である。	ボブは2003年には京都に旅立っていた。	entailment	1	年	short	以来（状態動詞）
48	2005年以来、イヴァンは共演に揃えている。現在、2009年である。	イヴァンは2007年には共演に揃えていた。	entailment	1	年	short	以来（状態動詞）
49	2016年以来、マレットは雑誌に発表している。現在、2018年である。	マレットは2017年には雑誌に発表していた。	entailment	1	年	short	以来（状態動詞）
50	2005年以来、パットはあの世に送っている。現在、2010年である。	パットは2008年にはあの世に送っていた。	entailment	1	年	short	以来（状態動詞）
51	2008年以来、マレットは豆に取っている。現在、2009年である。	マレットは2004年には豆に取っていた。	contradiction	1	年	short	以来（状態動詞）
52	2014年以来、フランクは私に上げている。現在、2011年である。	フランクは2013年には私に上げていた。	contradiction	1	年	short	以来（状態動詞）
53	2010年以来、ジャスティンは問いに上げている。現在、2007年である。	ジャスティンは2005年には問いに上げていた。	contradiction	1	年	short	以来（状態動詞）
54	2016年以来、マーヴィンは手に掻いている。現在、2015年である。	マーヴィンは2011年には手に掻いていた。	contradiction	1	年	short	以来（状態動詞）
55	2006年以来、アイザックは仕事場に出している。現在、2003年である。	アイザックは2004年には仕事場に出していた。	contradiction	1	年	short	以来（状態動詞）
56	2011年以来、チャーリーは決勝戦に進めている。現在、2012年である。	チャーリーは2010年には決勝戦に進めていた。	contradiction	1	年	short	以来（状態動詞）
57	2019年以来、ゾーイは美容に使っている。現在、2018年である。	ゾーイは2015年には美容に使っていた。	contradiction	1	年	short	以来（状態動詞）
58	2015年以来、パットは選手に行っている。現在、2017年である。	パットは2014年には選手に行っていた。	contradiction	1	年	short	以来（状態動詞）
59	2016年以来、フランクは程に掻いている。現在、2017年である。	フランクは2013年には程に掻いていた。	contradiction	1	年	short	以来（状態動詞）
60	2005年以来、ジャスティンはギルドに移籍している。現在、2000年である。	ジャスティンは2001年にはギルドに移籍していた。	contradiction	1	年	short	以来（状態動詞）
61	2012年以来、ビクターは土産に貰っている。現在、2013年である。	ビクターは2016年には土産に貰っていた。	neutral	1	年	short	以来（状態動詞）
62	2011年以来、ペギーは棒に振るっている。現在、2010年である。	ペギーは2014年には棒に振るっていた。	neutral	1	年	short	以来（状態動詞）
63	2015年以来、チャーリーはワールドカップに参加している。現在、2016年である。	チャーリーは2017年にはワールドカップに参加していた。	neutral	1	年	short	以来（状態動詞）
64	2012年以来、マチルダはヨーロッパに旅立っている。現在、2011年である。	マチルダは2014年にはヨーロッパに旅立っていた。	neutral	1	年	short	以来（状態動詞）
65	2006年以来、キャロルはサイエンスに発表している。現在、2010年である。	キャロルは2011年にはサイエンスに発表していた。	neutral	1	年	short	以来（状態動詞）
66	2015年以来、ウォルターは関東に行っている。現在、2019年である。	ウォルターは2020年には関東に行っていた。	neutral	1	年	short	以来（状態動詞）
67	2004年以来、プロッドは本人に聞いている。現在、2003年である。	プロッドは2006年には本人に聞いていた。	neutral	1	年	short	以来（状態動詞）
68	2003年以来、アリスは家族に迎えている。現在、2006年である。	アリスは2007年には家族に迎えていた。	neutral	1	年	short	以来（状態動詞）
69	2002年以来、アイザックは中間に放っている。現在、2004年である。	アイザックは2006年には中間に放っていた。	neutral	1	年	short	以来（状態動詞）
70	2014年以来、イヴァンは近くに待っている。現在、2013年である。	イヴァンは2016年には近くに待っていた。	neutral	1	年	short	以来（状態動詞）
71	2008年9月以来、イブは素材に慣れている。現在、2017年2月である。	イブは2010年10月には素材に慣れていた。	entailment	1	年月	random	以来（状態動詞）
72	2006年7月以来、トレントは口調に上げている。現在、2015年12月である。	トレントは2009年7月には口調に上げていた。	entailment	1	年月	random	以来（状態動詞）
73	2007年6月以来、ジャスティンは部隊に合流している。現在、2016年7月である。	ジャスティンは2010年6月には部隊に合流していた。	entailment	1	年月	random	以来（状態動詞）
74	2009年1月以来、ジャスティンはコントに出演している。現在、2018年5月である。	ジャスティンは2017年9月にはコントに出演していた。	entailment	1	年月	random	以来（状態動詞）
75	2015年1月以来、フランクは湘南に待っている。現在、2018年4月である。	フランクは2015年6月には湘南に待っていた。	entailment	1	年月	random	以来（状態動詞）
76	2007年8月以来、エレンは女性に上げている。現在、2018年1月である。	エレンは2008年5月には女性に上げていた。	entailment	1	年月	random	以来（状態動詞）
77	2009年11月以来、マロリーは手に握っている。現在、2018年4月である。	マロリーは2012年12月には手に握っていた。	entailment	1	年月	random	以来（状態動詞）
78	2003年8月以来、マチルダは客に案内している。現在、2012年12月である。	マチルダは2008年10月には客に案内していた。	entailment	1	年月	random	以来（状態動詞）
79	2002年12月以来、マロリーは土産物店に案内している。現在、2011年9月である。	マロリーは2011年7月には土産物店に案内していた。	entailment	1	年月	random	以来（状態動詞）
80	2005年8月以来、キャロルは問いに振っている。現在、2012年9月である。	キャロルは2010年5月には問いに振っていた。	entailment	1	年月	random	以来（状態動詞）
81	2020年3月以来、トレントはファンに振っている。現在、2002年7月である。	トレントは2015年5月にはファンに振っていた。	contradiction	1	年月	random	以来（状態動詞）
82	2004年7月以来、デイヴは創出に挑戦している。現在、2013年3月である。	デイヴは2000年8月には創出に挑戦していた。	contradiction	1	年月	random	以来（状態動詞）
83	2010年12月以来、マレットは子供に向けている。現在、2010年2月である。	マレットは2008年9月には子供に向けていた。	contradiction	1	年月	random	以来（状態動詞）
84	2017年12月以来、ペギーは見学に訪れている。現在、2012年5月である。	ペギーは2013年3月には見学に訪れていた。	contradiction	1	年月	random	以来（状態動詞）
85	2017年7月以来、ペギーは検査に当たっている。現在、2015年3月である。	ペギーは2014年11月には検査に当たっていた。	contradiction	1	年月	random	以来（状態動詞）
86	2019年11月以来、ゾーイは団信に加入している。現在、2011年4月である。	ゾーイは2007年2月には団信に加入していた。	contradiction	1	年月	random	以来（状態動詞）
87	2015年4月以来、フランクはミランに加入している。現在、2013年8月である。	フランクは2002年11月にはミランに加入していた。	contradiction	1	年月	random	以来（状態動詞）
88	2012年9月以来、イブは道端に居る。現在、2013年3月である。	イブは2007年6月には道端に居った。	contradiction	1	年月	random	以来（状態動詞）
89	2018年2月以来、トレントは相手に喫している。現在、2016年4月である。	トレントは2016年5月には相手に喫していた。	contradiction	1	年月	random	以来（状態動詞）
90	2007年11月以来、ビクターは休みに行っている。現在、2000年1月である。	ビクターは2001年1月には休みに行っていた。	contradiction	1	年月	random	以来（状態動詞）
91	2014年12月以来、パットは御迎えに上がっている。現在、2000年6月である。	パットは2016年9月には御迎えに上がっていた。	neutral	1	年月	random	以来（状態動詞）
92	2003年3月以来、ペギーは男性に送っている。現在、2006年4月である。	ペギーは2019年7月には男性に送っていた。	neutral	1	年月	random	以来（状態動詞）
93	2001年11月以来、ビクターはトータルに届けている。現在、2008年5月である。	ビクターは2013年1月にはトータルに届けていた。	neutral	1	年月	random	以来（状態動詞）
94	2006年5月以来、イブはメーンに付いている。現在、2011年11月である。	イブは2014年3月にはメーンに付いていた。	neutral	1	年月	random	以来（状態動詞）
95	2002年7月以来、マロリーはブログに書いている。現在、2005年5月である。	マロリーは2016年1月にはブログに書いていた。	neutral	1	年月	random	以来（状態動詞）
96	2003年4月以来、デイヴはアメリカに出場している。現在、2010年8月である。	デイヴは2015年11月にはアメリカに出場していた。	neutral	1	年月	random	以来（状態動詞）
97	2007年10月以来、ボブは友人に聞いている。現在、2000年11月である。	ボブは2010年12月には友人に聞いていた。	neutral	1	年月	random	以来（状態動詞）
98	2019年5月以来、アリスは住民に出している。現在、2005年7月である。	アリスは2020年7月には住民に出していた。	neutral	1	年月	random	以来（状態動詞）
99	2009年7月以来、ビクターは地区に変わっている。現在、2006年12月である。	ビクターは2019年11月には地区に変わっていた。	neutral	1	年月	random	以来（状態動詞）
100	2003年9月以来、パットは生徒に行っている。現在、2006年3月である。	パットは2020年2月には生徒に行っていた。	neutral	1	年月	random	以来（状態動詞）
101	2000年6月以来、エレンは決勝に決めている。現在、2000年9月である。	エレンは2000年7月には決勝に決めていた。	entailment	1	年月	short	以来（状態動詞）
102	2019年9月以来、スティーブは医師に受けている。現在、2019年11月である。	スティーブは2019年10月には医師に受けていた。	entailment	1	年月	short	以来（状態動詞）
103	2010年7月以来、オスカーは皆さんに御座いましている。現在、2010年10月である。	オスカーは2010年9月には皆さんに御座いましていた。	entailment	1	年月	short	以来（状態動詞）
104	2020年3月以来、アリスは会社に行っている。現在、2020年6月である。	アリスは2020年4月には会社に行っていた。	entailment	1	年月	short	以来（状態動詞）
105	2001年8月以来、プロッドは皆様に用意している。現在、2001年10月である。	プロッドは2001年9月には皆様に用意していた。	entailment	1	年月	short	以来（状態動詞）
106	2020年1月以来、マチルダは向こうに居る。現在、2020年3月である。	マチルダは2020年2月には向こうに居った。	entailment	1	年月	short	以来（状態動詞）
107	2005年8月以来、マレットは調査に出掛けている。現在、2005年11月である。	マレットは2005年10月には調査に出掛けていた。	entailment	1	年月	short	以来（状態動詞）
108	2000年7月以来、エレンは審査に進んでいる。現在、2000年9月である。	エレンは2000年8月には審査に進んでいた。	entailment	1	年月	short	以来（状態動詞）
109	2020年1月以来、アイザックは盗難に付けている。現在、2020年3月である。	アイザックは2020年2月には盗難に付けていた。	entailment	1	年月	short	以来（状態動詞）
110	2014年2月以来、イブは正面に居る。現在、2014年4月である。	イブは2014年3月には正面に居った。	entailment	1	年月	short	以来（状態動詞）
111	2020年8月以来、スティーブは地区に変わっている。現在、2020年6月である。	スティーブは2020年7月には地区に変わっていた。	contradiction	1	年月	short	以来（状態動詞）
112	2011年7月以来、エレンは後ろに引っ張っている。現在、2011年5月である。	エレンは2011年6月には後ろに引っ張っていた。	contradiction	1	年月	short	以来（状態動詞）
113	2005年11月以来、キャロルは言葉に送っている。現在、2005年10月である。	キャロルは2005年9月には言葉に送っていた。	contradiction	1	年月	short	以来（状態動詞）
114	2008年11月以来、オスカーは生まれ故郷に帰っている。現在、2008年9月である。	オスカーは2008年10月には生まれ故郷に帰っていた。	contradiction	1	年月	short	以来（状態動詞）
115	2020年8月以来、イヴァンは配達に伺っている。現在、2020年5月である。	イヴァンは2020年7月には配達に伺っていた。	contradiction	1	年月	short	以来（状態動詞）
116	2002年4月以来、ビクターは道に帰っている。現在、2002年3月である。	ビクターは2002年2月には道に帰っていた。	contradiction	1	年月	short	以来（状態動詞）
117	2018年4月以来、ボブは声に上げている。現在、2018年6月である。	ボブは2018年3月には声に上げていた。	contradiction	1	年月	short	以来（状態動詞）
118	2018年8月以来、デイヴは客に行っている。現在、2018年5月である。	デイヴは2018年6月には客に行っていた。	contradiction	1	年月	short	以来（状態動詞）
119	2012年4月以来、デイヴは土産に貰っている。現在、2012年5月である。	デイヴは2012年3月には土産に貰っていた。	contradiction	1	年月	short	以来（状態動詞）
120	2019年5月以来、チャーリーは手中に収めている。現在、2019年6月である。	チャーリーは2019年3月には手中に収めていた。	contradiction	1	年月	short	以来（状態動詞）
121	2011年5月以来、ボブは客に案内している。現在、2011年4月である。	ボブは2011年6月には客に案内していた。	neutral	1	年月	short	以来（状態動詞）
122	2003年8月以来、デイヴは講習会に通っている。現在、2003年9月である。	デイヴは2003年10月には講習会に通っていた。	neutral	1	年月	short	以来（状態動詞）
123	2001年5月以来、トルーディーは子供に挙げている。現在、2001年3月である。	トルーディーは2001年6月には子供に挙げていた。	neutral	1	年月	short	以来（状態動詞）
124	2000年7月以来、ウォルターは企業に送っている。現在、2000年8月である。	ウォルターは2000年9月には企業に送っていた。	neutral	1	年月	short	以来（状態動詞）
125	2001年5月以来、マチルダは間に寝ている。現在、2001年6月である。	マチルダは2001年7月には間に寝ていた。	neutral	1	年月	short	以来（状態動詞）
126	2006年10月以来、ボブは監督に発表している。現在、2006年8月である。	ボブは2006年11月には監督に発表していた。	neutral	1	年月	short	以来（状態動詞）
127	2007年7月以来、ペギーは部屋にやってきている。現在、2007年8月である。	ペギーは2007年9月には部屋にやってきていた。	neutral	1	年月	short	以来（状態動詞）
128	2004年8月以来、イブは病棟に入院している。現在、2004年6月である。	イブは2004年9月には病棟に入院していた。	neutral	1	年月	short	以来（状態動詞）
129	2007年2月以来、ボブは気配に覚ましている。現在、2007年4月である。	ボブは2007年5月には気配に覚ましていた。	neutral	1	年月	short	以来（状態動詞）
130	2000年1月以来、ゾーイは褒美に貰っている。現在、2000年2月である。	ゾーイは2000年4月には褒美に貰っていた。	neutral	1	年月	short	以来（状態動詞）
131	2004年5月18日以来、パットは批判に答えている。現在、2017年2月8日である。	パットは2013年2月28日には批判に答えていた。	entailment	1	年月日	random	以来（状態動詞）
132	2000年11月8日以来、プロッドは母に贈っている。現在、2020年7月9日である。	プロッドは2003年5月2日には母に贈っていた。	entailment	1	年月日	random	以来（状態動詞）
133	2000年9月28日以来、トレントは披露宴に呼んでいる。現在、2017年11月15日である。	トレントは2014年10月30日には披露宴に呼んでいた。	entailment	1	年月日	random	以来（状態動詞）
134	2006年1月31日以来、アリスは日本橋に生まれている。現在、2009年7月5日である。	アリスは2007年7月16日には日本橋に生まれていた。	entailment	1	年月日	random	以来（状態動詞）
135	2008年9月27日以来、デイヴは打撃に流している。現在、2013年11月21日である。	デイヴは2009年8月1日には打撃に流していた。	entailment	1	年月日	random	以来（状態動詞）
136	2003年12月7日以来、ゾーイは片手に歌っている。現在、2017年7月1日である。	ゾーイは2016年10月29日には片手に歌っていた。	entailment	1	年月日	random	以来（状態動詞）
137	2007年3月25日以来、マーヴィンは友人に受けている。現在、2013年12月9日である。	マーヴィンは2011年5月28日には友人に受けていた。	entailment	1	年月日	random	以来（状態動詞）
138	2013年7月7日以来、アイザックは川崎に引っ越している。現在、2015年1月15日である。	アイザックは2014年9月10日には川崎に引っ越していた。	entailment	1	年月日	random	以来（状態動詞）
139	2004年6月28日以来、マロリーは海外に送っている。現在、2012年6月17日である。	マロリーは2004年12月6日には海外に送っていた。	entailment	1	年月日	random	以来（状態動詞）
140	2000年2月16日以来、トルーディーは声音に上げている。現在、2010年7月19日である。	トルーディーは2005年7月21日には声音に上げていた。	entailment	1	年月日	random	以来（状態動詞）
141	2008年12月16日以来、アリスはサイズに切っている。現在、2012年11月14日である。	アリスは2002年4月23日にはサイズに切っていた。	contradiction	1	年月日	random	以来（状態動詞）
142	2016年5月20日以来、チャーリーはスペシャルに出演している。現在、2012年1月29日である。	チャーリーは2012年8月30日にはスペシャルに出演していた。	contradiction	1	年月日	random	以来（状態動詞）
143	2007年6月2日以来、オスカーは目に起こしている。現在、2010年2月18日である。	オスカーは2001年4月7日には目に起こしていた。	contradiction	1	年月日	random	以来（状態動詞）
144	2015年3月24日以来、キャロルは放送に傾けている。現在、2012年3月4日である。	キャロルは2004年5月14日には放送に傾けていた。	contradiction	1	年月日	random	以来（状態動詞）
145	2007年8月7日以来、マロリーは転換に切っている。現在、2004年3月26日である。	マロリーは2000年9月2日には転換に切っていた。	contradiction	1	年月日	random	以来（状態動詞）
146	2009年2月18日以来、エレンは場所に伸ばしている。現在、2014年3月12日である。	エレンは2001年1月1日には場所に伸ばしていた。	contradiction	1	年月日	random	以来（状態動詞）
147	2018年1月15日以来、ウォルターは教習に通っている。現在、2003年12月27日である。	ウォルターは2002年8月15日には教習に通っていた。	contradiction	1	年月日	random	以来（状態動詞）
148	2014年6月20日以来、スティーブは対象に行っている。現在、2011年6月7日である。	スティーブは2011年2月28日には対象に行っていた。	contradiction	1	年月日	random	以来（状態動詞）
149	2008年12月9日以来、マロリーは同列に語っている。現在、2003年9月28日である。	マロリーは2000年3月12日には同列に語っていた。	contradiction	1	年月日	random	以来（状態動詞）
150	2014年4月24日以来、スティーブはバルセロナに移籍している。現在、2001年3月2日である。	スティーブは2005年4月5日にはバルセロナに移籍していた。	contradiction	1	年月日	random	以来（状態動詞）
151	2019年4月14日以来、トレントは相手に繰り広げている。現在、2010年9月4日である。	トレントは2020年7月11日には相手に繰り広げていた。	neutral	1	年月日	random	以来（状態動詞）
152	2004年2月29日以来、マチルダは併殺打に倒れている。現在、2002年1月14日である。	マチルダは2013年10月21日には併殺打に倒れていた。	neutral	1	年月日	random	以来（状態動詞）
153	2007年6月16日以来、マロリーは場所にやってきている。現在、2002年10月18日である。	マロリーは2019年4月24日には場所にやってきていた。	neutral	1	年月日	random	以来（状態動詞）
154	2010年1月31日以来、パットは定額に加入している。現在、2009年8月11日である。	パットは2019年10月30日には定額に加入していた。	neutral	1	年月日	random	以来（状態動詞）
155	2009年11月20日以来、プロッドは委員会に出している。現在、2016年12月10日である。	プロッドは2018年6月11日には委員会に出していた。	neutral	1	年月日	random	以来（状態動詞）
156	2014年4月26日以来、デイヴは病院に世話している。現在、2014年10月29日である。	デイヴは2020年11月11日には病院に世話していた。	neutral	1	年月日	random	以来（状態動詞）
157	2011年8月26日以来、ウォルターは行動に取っている。現在、2009年6月15日である。	ウォルターは2018年6月29日には行動に取っていた。	neutral	1	年月日	random	以来（状態動詞）
158	2014年2月21日以来、キャロルは図書館に出掛けている。現在、2017年9月24日である。	キャロルは2020年2月11日には図書館に出掛けていた。	neutral	1	年月日	random	以来（状態動詞）
159	2000年1月19日以来、マチルダは光景に付いている。現在、2004年11月28日である。	マチルダは2014年3月1日には光景に付いていた。	neutral	1	年月日	random	以来（状態動詞）
160	2000年7月18日以来、スティーブはクラスに入っている。現在、2009年2月1日である。	スティーブは2019年6月11日にはクラスに入っていた。	neutral	1	年月日	random	以来（状態動詞）
161	2004年10月9日以来、トレントは教委に提出している。現在、2004年10月13日である。	トレントは2004年10月12日には教委に提出していた。	entailment	1	年月日	short	以来（状態動詞）
162	2000年7月15日以来、ペギーは水に流している。現在、2000年7月22日である。	ペギーは2000年7月21日には水に流していた。	entailment	1	年月日	short	以来（状態動詞）
163	2013年4月6日以来、パットは闇に落ちている。現在、2013年4月13日である。	パットは2013年4月10日には闇に落ちていた。	entailment	1	年月日	short	以来（状態動詞）
164	2020年5月7日以来、ジャスティンは彼に貰っている。現在、2020年5月12日である。	ジャスティンは2020年5月10日には彼に貰っていた。	entailment	1	年月日	short	以来（状態動詞）
165	2017年8月1日以来、キャロルは方向に変えている。現在、2017年8月9日である。	キャロルは2017年8月3日には方向に変えていた。	entailment	1	年月日	short	以来（状態動詞）
166	2000年10月15日以来、ジャスティンは御家に帰っている。現在、2000年10月21日である。	ジャスティンは2000年10月19日には御家に帰っていた。	entailment	1	年月日	short	以来（状態動詞）
167	2000年12月15日以来、アイザックは整体に出掛けている。現在、2000年12月23日である。	アイザックは2000年12月19日には整体に出掛けていた。	entailment	1	年月日	short	以来（状態動詞）
168	2019年11月16日以来、ビクターは水に行っている。現在、2019年11月18日である。	ビクターは2019年11月17日には水に行っていた。	entailment	1	年月日	short	以来（状態動詞）
169	2012年11月17日以来、パットは寄席に出演している。現在、2012年11月24日である。	パットは2012年11月19日には寄席に出演していた。	entailment	1	年月日	short	以来（状態動詞）
170	2000年4月7日以来、ウォルターは職員に世話している。現在、2000年4月16日である。	ウォルターは2000年4月10日には職員に世話していた。	entailment	1	年月日	short	以来（状態動詞）
171	2010年8月11日以来、イヴァンは知事選に表明している。現在、2010年8月6日である。	イヴァンは2010年8月5日には知事選に表明していた。	contradiction	1	年月日	short	以来（状態動詞）
172	2014年4月21日以来、エレンは山頂にやってきている。現在、2014年4月20日である。	エレンは2014年4月16日には山頂にやってきていた。	contradiction	1	年月日	short	以来（状態動詞）
173	2001年8月19日以来、ボブは病院に運んでいる。現在、2001年8月22日である。	ボブは2001年8月13日には病院に運んでいた。	contradiction	1	年月日	short	以来（状態動詞）
174	2008年8月9日以来、アリスは医学科に合格している。現在、2008年8月6日である。	アリスは2008年8月2日には医学科に合格していた。	contradiction	1	年月日	short	以来（状態動詞）
175	2003年11月13日以来、トルーディーはセッションに出演している。現在、2003年11月7日である。	トルーディーは2003年11月11日にはセッションに出演していた。	contradiction	1	年月日	short	以来（状態動詞）
176	2018年8月12日以来、マロリーは性格に変わっている。現在、2018年8月13日である。	マロリーは2018年8月9日には性格に変わっていた。	contradiction	1	年月日	short	以来（状態動詞）
177	2004年12月22日以来、デイヴは中飛に倒れている。現在、2004年12月20日である。	デイヴは2004年12月18日には中飛に倒れていた。	contradiction	1	年月日	short	以来（状態動詞）
178	2014年6月23日以来、スティーブはパドックに行っている。現在、2014年6月21日である。	スティーブは2014年6月16日にはパドックに行っていた。	contradiction	1	年月日	short	以来（状態動詞）
179	2014年3月22日以来、マレットは空き巣に会っている。現在、2014年3月19日である。	マレットは2014年3月15日には空き巣に会っていた。	contradiction	1	年月日	short	以来（状態動詞）
180	2002年2月21日以来、イヴァンは市長に述べている。現在、2002年2月27日である。	イヴァンは2002年2月18日には市長に述べていた。	contradiction	1	年月日	short	以来（状態動詞）
181	2020年10月24日以来、ビクターは母に話している。現在、2020年10月23日である。	ビクターは2020年10月26日には母に話していた。	neutral	1	年月日	short	以来（状態動詞）
182	2016年8月22日以来、マレットは彼に教えている。現在、2016年8月18日である。	マレットは2016年8月26日には彼に教えていた。	neutral	1	年月日	short	以来（状態動詞）
183	2003年11月14日以来、アリスはドイツに移籍している。現在、2003年11月18日である。	アリスは2003年11月19日にはドイツに移籍していた。	neutral	1	年月日	short	以来（状態動詞）
184	2016年12月4日以来、トルーディーは日本に参戦している。現在、2016年12月9日である。	トルーディーは2016年12月12日には日本に参戦していた。	neutral	1	年月日	short	以来（状態動詞）
185	2007年2月15日以来、ペギーは公園にやってきている。現在、2007年2月12日である。	ペギーは2007年2月18日には公園にやってきていた。	neutral	1	年月日	short	以来（状態動詞）
