num	premise	hypothesis	gold_label	template_num	time_format
65	2015年以来、パットは母に贈っている。現在、2004年である。	パットは2005年には母に贈っていた。	contradiction	1	年
66	2003年以来、オスカーはバイリンガルに育ている。現在、2007年である。	オスカーは2016年にはバイリンガルに育ていた。	neutral	1	年
67	2003年以来、フランクは報告に訪れている。現在、2013年である。	フランクは2006年には報告に訪れていた。	entailment	1	年
68	2007年以来、ビクターは指定に鳴れている。現在、2018年である。	ビクターは2000年には指定に鳴れていた。	contradiction	1	年
69	2011年以来、ボブは産婦人科に入院している。現在、2020年である。	ボブは2008年には産婦人科に入院していた。	contradiction	1	年
70	2007年以来、トルーディーは休みに行っている。現在、2004年である。	トルーディーは2006年には休みに行っていた。	contradiction	1	年
71	2001年以来、スティーブは全員に繰れている。現在、2002年である。	スティーブは2013年には全員に繰れていた。	neutral	1	年
72	2016年以来、キャロルはコメントに貰っている。現在、2014年である。	キャロルは2001年にはコメントに貰っていた。	contradiction	1	年
73	2004年以来、スティーブは発言に入れている。現在、2003年である。	スティーブは2001年には発言に入れていた。	contradiction	1	年
74	2007年以来、イヴァンは休みに開いている。現在、2011年である。	イヴァンは2011年には休みに開いていた。	entailment	1	年
75	2014年以来、プロッドは雑誌に発表している。現在、2010年である。	プロッドは2009年には雑誌に発表していた。	contradiction	1	年
76	2013年以来、プロッドは開発に突けている。現在、2016年である。	プロッドは2010年には開発に突けていた。	contradiction	1	年
77	2013年以来、エレンは会社に払っている。現在、2020年である。	エレンは2009年には会社に払っていた。	contradiction	1	年
78	2018年以来、ボブはミュージカルに出演している。現在、2019年である。	ボブは2004年にはミュージカルに出演していた。	contradiction	1	年
79	2003年以来、デイヴはジムに通っている。現在、2018年である。	デイヴは2003年にはジムに通っていた。	entailment	1	年
80	2008年以来、チャーリーはランキングに入賞している。現在、2010年である。	チャーリーは2016年にはランキングに入賞していた。	neutral	1	年
81	2011年以来、マーヴィンは私に振っている。現在、2014年である。	マーヴィンは2012年には私に振っていた。	entailment	1	年
82	2000年以来、アリスは心に貰っている。現在、2006年である。	アリスは2012年には心に貰っていた。	neutral	1	年
83	2016年以来、プロッドは直下に作成している。現在、2000年である。	プロッドは2008年には直下に作成していた。	contradiction	1	年
84	2003年以来、マーヴィンはブログに出している。現在、2008年である。	マーヴィンは2017年にはブログに出していた。	neutral	1	年
85	2016年以来、ペギーは離婚に応じている。現在、2006年である。	ペギーは2018年には離婚に応じていた。	neutral	1	年
86	2017年以来、イブは大会に決まっている。現在、2012年である。	イブは2003年には大会に決まっていた。	contradiction	1	年
87	2010年以来、ジャスティンはスポンサーに上げている。現在、2010年である。	ジャスティンは2014年にはスポンサーに上げていた。	neutral	1	年
88	2000年以来、アイザックは治療室に入院している。現在、2004年である。	アイザックは2002年には治療室に入院していた。	entailment	1	年
89	2009年以来、オスカーは江戸に開いている。現在、2014年である。	オスカーは2000年には江戸に開いていた。	contradiction	1	年
90	2020年以来、デイヴは磐田に移籍している。現在、2007年である。	デイヴは2011年には磐田に移籍していた。	contradiction	1	年
91	2011年以来、マロリーはサイエンスに発表している。現在、2007年である。	マロリーは2007年にはサイエンスに発表していた。	contradiction	1	年
92	2019年以来、ペギーは目の前に表している。現在、2019年である。	ペギーは2009年には目の前に表していた。	contradiction	1	年
93	2009年以来、キャロルは様に遊んでいる。現在、2015年である。	キャロルは2003年には様に遊んでいた。	contradiction	1	年
94	2008年以来、オスカーは監督に贈っている。現在、2009年である。	オスカーは2004年には監督に贈っていた。	contradiction	1	年
95	2020年以来、ジャスティンは職場に出している。現在、2006年である。	ジャスティンは2008年には職場に出していた。	contradiction	1	年
96	2003年以来、スティーブは廊下に倒れている。現在、2001年である。	スティーブは2019年には廊下に倒れていた。	neutral	1	年
97	2002年以来、ゾーイは半分に切っている。現在、2006年である。	ゾーイは2000年には半分に切っていた。	contradiction	1	年
98	2005年以来、エレンはグループに合流している。現在、2007年である。	エレンは2020年にはグループに合流していた。	neutral	1	年
99	2004年以来、パットはシンジに向けている。現在、2008年である。	パットは2017年にはシンジに向けていた。	neutral	1	年
100	2002年以来、キャロルはカレンダーに鳴っている。現在、2015年である。	キャロルは2019年にはカレンダーに鳴っていた。	neutral	1	年
101	2003年12月以来、ペギーは声に開けている。現在、2017年9月である。	ペギーは2010年12月には声に開けていた。	entailment	1	年月
102	2015年12月以来、トルーディーはイチロに並んでいる。現在、2013年8月である。	トルーディーは2010年9月にはイチロに並んでいた。	contradiction	1	年月
103	2005年12月以来、ビクターは講演会に出演している。現在、2003年3月である。	ビクターは2012年2月には講演会に出演していた。	neutral	1	年月
104	2001年2月以来、トレントは修理にきている。現在、2000年11月である。	トレントは2003年6月には修理にきていた。	neutral	1	年月
105	2015年1月以来、スティーブは近くに待っている。現在、2009年3月である。	スティーブは2011年2月には近くに待っていた。	contradiction	1	年月
106	2001年11月以来、トルーディーは直に受けている。現在、2016年7月である。	トルーディーは2007年9月には直に受けていた。	entailment	1	年月
107	2018年3月以来、アイザックは決勝戦に進めている。現在、2004年9月である。	アイザックは2003年6月には決勝戦に進めていた。	contradiction	1	年月
108	2011年7月以来、イヴァンは神様に申し上げている。現在、2004年2月である。	イヴァンは2009年9月には神様に申し上げていた。	contradiction	1	年月
109	2011年9月以来、チャーリーは内に結婚している。現在、2000年2月である。	チャーリーは2004年1月には内に結婚していた。	contradiction	1	年月
110	2007年4月以来、チャーリーは列車に発生している。現在、2017年2月である。	チャーリーは2019年3月には列車に発生していた。	neutral	1	年月
111	2013年6月以来、マレットは日本に送っている。現在、2009年3月である。	マレットは2008年10月には日本に送っていた。	contradiction	1	年月
112	2000年6月以来、トレントは手に握っている。現在、2007年6月である。	トレントは2018年7月には手に握っていた。	neutral	1	年月
113	2006年5月以来、ジャスティンは休みに開いている。現在、2020年11月である。	ジャスティンは2017年10月には休みに開いていた。	entailment	1	年月
114	2004年10月以来、エレンは別荘に行っている。現在、2004年7月である。	エレンは2003年12月には別荘に行っていた。	contradiction	1	年月
115	2017年10月以来、アリスは雑誌に発表している。現在、2014年7月である。	アリスは2019年4月には雑誌に発表していた。	neutral	1	年月
116	2006年7月以来、ウォルターはメーンに選んでいる。現在、2017年2月である。	ウォルターは2006年11月にはメーンに選んでいた。	entailment	1	年月
117	2016年5月以来、マレットはセットに世話している。現在、2015年1月である。	マレットは2018年5月にはセットに世話していた。	neutral	1	年月
118	2019年10月以来、プロッドは客に案内している。現在、2019年8月である。	プロッドは2020年4月には客に案内していた。	neutral	1	年月
119	2005年5月以来、ペギーは会見に登壇している。現在、2017年6月である。	ペギーは2020年2月には会見に登壇していた。	neutral	1	年月
120	2010年2月以来、フランクは大会に決めている。現在、2014年4月である。	フランクは2003年3月には大会に決めていた。	contradiction	1	年月
121	2013年10月以来、ゾーイはセットに世話している。現在、2003年1月である。	ゾーイは2009年11月にはセットに世話していた。	contradiction	1	年月
122	2010年2月以来、アリスは以下に定めている。現在、2007年7月である。	アリスは2008年8月には以下に定めていた。	contradiction	1	年月
123	2004年7月以来、ペギーはノートに書いている。現在、2005年5月である。	ペギーは2007年7月にはノートに書いていた。	neutral	1	年月
124	2019年5月以来、マレットは向上に発揮している。現在、2010年7月である。	マレットは2009年1月には向上に発揮していた。	contradiction	1	年月
125	2011年1月以来、ウォルターはステージに進めている。現在、2003年1月である。	ウォルターは2015年12月にはステージに進めていた。	neutral	1	年月
126	2014年10月以来、イヴァンは市に泊まっている。現在、2019年11月である。	イヴァンは2009年1月には市に泊まっていた。	contradiction	1	年月
127	2000年12月以来、キャロルは提案に振っている。現在、2017年6月である。	キャロルは2003年3月には提案に振っていた。	entailment	1	年月
128	2008年12月以来、イブは埼玉に引っ越している。現在、2009年6月である。	イブは2019年5月には埼玉に引っ越していた。	neutral	1	年月
129	2012年12月以来、チャーリーは新聞に受けている。現在、2019年12月である。	チャーリーは2013年10月には新聞に受けていた。	entailment	1	年月
130	2002年11月以来、ジャスティンは雑誌に発表している。現在、2014年5月である。	ジャスティンは2015年9月には雑誌に発表していた。	neutral	1	年月
131	2015年5月以来、マレットは学校に出している。現在、2009年7月である。	マレットは2008年8月には学校に出していた。	contradiction	1	年月
132	2007年5月以来、ビクターは会員に致している。現在、2019年1月である。	ビクターは2005年7月には会員に致していた。	contradiction	1	年月
133	2011年2月以来、イブは会場に案内している。現在、2015年2月である。	イブは2009年8月には会場に案内していた。	contradiction	1	年月
134	2007年6月以来、アイザックは対象に開いている。現在、2007年7月である。	アイザックは2006年9月には対象に開いていた。	contradiction	1	年月
135	2008年8月以来、ゾーイは言葉に入れている。現在、2011年12月である。	ゾーイは2005年11月には言葉に入れていた。	contradiction	1	年月
136	2010年4月以来、チャーリーは海中に消している。現在、2016年9月である。	チャーリーは2018年4月には海中に消していた。	neutral	1	年月
137	2003年5月以来、パットは人々に伝えている。現在、2010年1月である。	パットは2013年5月には人々に伝えていた。	neutral	1	年月
138	2000年8月以来、チャーリーは会頭に就任している。現在、2020年2月である。	チャーリーは2015年7月には会頭に就任していた。	entailment	1	年月
139	2010年8月以来、エレンは薬学部に通っている。現在、2014年1月である。	エレンは2017年12月には薬学部に通っていた。	neutral	1	年月
140	2005年11月以来、スティーブはリアルタイムに届けている。現在、2011年8月である。	スティーブは2009年1月にはリアルタイムに届けていた。	entailment	1	年月
141	2005年4月以来、スティーブは休みに開いている。現在、2003年7月である。	スティーブは2007年8月には休みに開いていた。	neutral	1	年月
142	2011年3月以来、ボブは研究所に通っている。現在、2012年11月である。	ボブは2012年11月には研究所に通っていた。	entailment	1	年月
143	2009年11月以来、ウォルターは問い合わせに答えている。現在、2017年8月である。	ウォルターは2020年11月には問い合わせに答えていた。	neutral	1	年月
144	2017年11月以来、トルーディーは会社に行っている。現在、2020年1月である。	トルーディーは2018年5月には会社に行っていた。	entailment	1	年月
145	2016年2月以来、ウォルターは本棚に伸ばしている。現在、2002年8月である。	ウォルターは2015年11月には本棚に伸ばしていた。	contradiction	1	年月
146	2009年2月以来、エレンは男性に聞いている。現在、2007年7月である。	エレンは2010年11月には男性に聞いていた。	neutral	1	年月
147	2014年1月以来、ペギーは修理にきている。現在、2014年3月である。	ペギーは2011年8月には修理にきていた。	contradiction	1	年月
148	2002年11月以来、ウォルターは中国に旅立っている。現在、2000年7月である。	ウォルターは2000年5月には中国に旅立っていた。	contradiction	1	年月
149	2008年5月以来、アイザックは雑誌に発表している。現在、2005年3月である。	アイザックは2009年7月には雑誌に発表していた。	neutral	1	年月
150	2019年12月以来、パットはど真ん中に居る。現在、2009年12月である。	パットは2012年12月にはど真ん中に居った。	contradiction	1	年月
151	3月以来、アイザックは生徒に説明している。現在、2月である。	アイザックは3月には生徒に説明していた。	neutral	1	月
152	10月以来、マーヴィンは神に祈っている。現在、8月である。	マーヴィンは12月には神に祈っていた。	neutral	1	月
153	1月以来、イヴァンはイベントに決定している。現在、5月である。	イヴァンは6月にはイベントに決定していた。	neutral	1	月
154	7月以来、ジャスティンは大分に行っている。現在、4月である。	ジャスティンは11月には大分に行っていた。	neutral	1	月
155	3月以来、ウォルターは受け取りに伺っている。現在、10月である。	ウォルターは7月には受け取りに伺っていた。	entailment	1	月
156	9月以来、イヴァンは闇夜に響いている。現在、3月である。	イヴァンは9月には闇夜に響いていた。	neutral	1	月
157	10月以来、チャーリーはデスノートに書いている。現在、2月である。	チャーリーは12月にはデスノートに書いていた。	neutral	1	月
158	12月以来、ボブは話に入れている。現在、7月である。	ボブは3月には話に入れていた。	contradiction	1	月
159	6月以来、アリスはサイズに生ずるている。現在、7月である。	アリスは12月にはサイズに生ずるていた。	neutral	1	月
160	7月以来、フランクは新聞に受けている。現在、2月である。	フランクは3月には新聞に受けていた。	contradiction	1	月
161	8月以来、ジャスティンは細胞に伝えている。現在、5月である。	ジャスティンは3月には細胞に伝えていた。	contradiction	1	月
162	2月以来、イヴァンは相手に喫している。現在、9月である。	イヴァンは6月には相手に喫していた。	entailment	1	月
163	4月以来、イブは一部に鳴っている。現在、5月である。	イブは4月には一部に鳴っていた。	entailment	1	月
164	4月以来、フランクは卒業式に歌っている。現在、3月である。	フランクは10月には卒業式に歌っていた。	neutral	1	月
165	4月以来、トルーディーは胸に抱き締めている。現在、5月である。	トルーディーは6月には胸に抱き締めていた。	neutral	1	月
166	5月以来、マチルダは選手に喫している。現在、4月である。	マチルダは7月には選手に喫していた。	neutral	1	月
167	11月以来、マーヴィンはファイナルに進んでいる。現在、9月である。	マーヴィンは8月にはファイナルに進んでいた。	contradiction	1	月
168	10月以来、マチルダは協力に述べている。現在、5月である。	マチルダは1月には協力に述べていた。	contradiction	1	月
169	1月以来、マロリーは修理にきている。現在、8月である。	マロリーは5月には修理にきていた。	entailment	1	月
170	8月以来、マレットは知事に報告している。現在、7月である。	マレットは2月には知事に報告していた。	contradiction	1	月
171	2月以来、キャロルはドームに迎えている。現在、1月である。	キャロルは8月にはドームに迎えていた。	neutral	1	月
172	6月以来、イブは外にやってきている。現在、12月である。	イブは2月には外にやってきていた。	contradiction	1	月
173	1月以来、デイヴはオフィスに出掛けている。現在、4月である。	デイヴは9月にはオフィスに出掛けていた。	neutral	1	月
174	6月以来、マロリーは前面に出している。現在、9月である。	マロリーは2月には前面に出していた。	contradiction	1	月
175	2月以来、ペギーは維持に果たしている。現在、6月である。	ペギーは3月には維持に果たしていた。	entailment	1	月
176	6月以来、チャーリーは相手に喫している。現在、11月である。	チャーリーは10月には相手に喫していた。	entailment	1	月
177	4月以来、ペギーは地獄に変えている。現在、5月である。	ペギーは1月には地獄に変えていた。	contradiction	1	月
178	2月以来、エレンは家に鋳ている。現在、3月である。	エレンは2月には家に鋳ていた。	entailment	1	月
179	7月以来、ジャスティンは情報に払っている。現在、9月である。	ジャスティンは10月には情報に払っていた。	neutral	1	月
180	5月以来、ウォルターは後任に決めている。現在、9月である。	ウォルターは12月には後任に決めていた。	neutral	1	月
181	2月以来、イブは上に現している。現在、11月である。	イブは3月には上に現していた。	entailment	1	月
182	1月以来、イヴァンは映画に出演している。現在、10月である。	イヴァンは4月には映画に出演していた。	entailment	1	月
183	3月以来、イヴァンは世界に誘っている。現在、4月である。	イヴァンは11月には世界に誘っていた。	neutral	1	月
184	7月以来、ウォルターは湘南に待っている。現在、4月である。	ウォルターは2月には湘南に待っていた。	contradiction	1	月
185	11月以来、エレンはデータベースに登録している。現在、6月である。	エレンは7月にはデータベースに登録していた。	contradiction	1	月
186	8月以来、ペギーは関節に起こっている。現在、11月である。	ペギーは7月には関節に起こっていた。	contradiction	1	月
187	12月以来、チャーリーは情報に払っている。現在、7月である。	チャーリーは8月には情報に払っていた。	contradiction	1	月
188	2月以来、ゾーイは中日に勝っている。現在、10月である。	ゾーイは5月には中日に勝っていた。	entailment	1	月
189	5月以来、デイヴは保育園に入園している。現在、9月である。	デイヴは5月には保育園に入園していた。	entailment	1	月
190	2月以来、フランクは後任者に引き継いでいる。現在、10月である。	フランクは9月には後任者に引き継いでいた。	entailment	1	月
191	8月以来、マロリーは閣僚に指示している。現在、9月である。	マロリーは5月には閣僚に指示していた。	contradiction	1	月
192	11月以来、アイザックは間際に決めている。現在、10月である。	アイザックは12月には間際に決めていた。	neutral	1	月
193	8月以来、プロッドはブログに出している。現在、2月である。	プロッドは1月にはブログに出していた。	contradiction	1	月
194	6月以来、プロッドは人物に向けている。現在、3月である。	プロッドは12月には人物に向けていた。	neutral	1	月
195	10月以来、ボブは会社に行っている。現在、1月である。	ボブは4月には会社に行っていた。	contradiction	1	月
196	2月以来、ビクターは県庁に訪問している。現在、11月である。	ビクターは5月には県庁に訪問していた。	entailment	1	月
197	9月以来、マチルダは神に祈っている。現在、9月である。	マチルダは9月には神に祈っていた。	entailment	1	月
198	4月以来、ペギーはセルに入力している。現在、4月である。	ペギーは7月にはセルに入力していた。	neutral	1	月
199	12月以来、アリスは委員に世話している。現在、9月である。	アリスは3月には委員に世話していた。	contradiction	1	月
200	5月以来、ゾーイは指定に鳴れている。現在、1月である。	ゾーイは11月には指定に鳴れていた。	neutral	1	月
201	2010年2月26日以来、エレンは申請に罹っている。現在、2018年12月15日である。	エレンは2018年11月7日には申請に罹っていた。	entailment	1	年月日
202	2003年1月2日以来、ボブは右翼線に放っている。現在、2019年8月19日である。	ボブは2004年2月19日には右翼線に放っていた。	entailment	1	年月日
203	2018年6月27日以来、フランクは対象に開いている。現在、2019年11月17日である。	フランクは2016年2月28日には対象に開いていた。	contradiction	1	年月日
204	2019年9月18日以来、ゾーイは故郷に帰っている。現在、2011年10月27日である。	ゾーイは2017年12月21日には故郷に帰っていた。	contradiction	1	年月日
205	2004年2月16日以来、トレントは国民に伝えている。現在、2019年4月24日である。	トレントは2006年12月6日には国民に伝えていた。	entailment	1	年月日
206	2016年11月1日以来、パットは公園に集結している。現在、2020年3月28日である。	パットは2011年9月16日には公園に集結していた。	contradiction	1	年月日
207	2006年2月1日以来、イヴァンは恵比須に鋳ている。現在、2010年9月13日である。	イヴァンは2001年12月12日には恵比須に鋳ていた。	contradiction	1	年月日
208	2005年12月14日以来、ゾーイは長野に引っ越している。現在、2002年6月26日である。	ゾーイは2018年3月31日には長野に引っ越していた。	neutral	1	年月日
209	2013年12月16日以来、オスカーは卒業式に歌っている。現在、2012年10月27日である。	オスカーは2011年8月4日には卒業式に歌っていた。	contradiction	1	年月日
210	2002年2月25日以来、フランクは言葉に合わせている。現在、2009年2月12日である。	フランクは2015年10月10日には言葉に合わせていた。	neutral	1	年月日
211	2017年12月14日以来、キャロルは後任者に引き継いでいる。現在、2004年5月22日である。	キャロルは2003年5月8日には後任者に引き継いでいた。	contradiction	1	年月日
212	2015年7月25日以来、トレントは収録に登場している。現在、2018年1月2日である。	トレントは2020年2月15日には収録に登場していた。	neutral	1	年月日
213	2007年6月23日以来、ゾーイは行動に盗っている。現在、2005年3月4日である。	ゾーイは2005年9月16日には行動に盗っていた。	contradiction	1	年月日
214	2020年9月21日以来、デイヴは交換に罹っている。現在、2010年6月22日である。	デイヴは2017年4月3日には交換に罹っていた。	contradiction	1	年月日
215	2016年10月1日以来、スティーブは以下に述べている。現在、2008年2月12日である。	スティーブは2002年3月30日には以下に述べていた。	contradiction	1	年月日
216	2003年6月11日以来、マーヴィンは対象に開いている。現在、2019年8月20日である。	マーヴィンは2000年7月11日には対象に開いていた。	contradiction	1	年月日
217	2006年10月29日以来、パットは褒美に繰れている。現在、2019年9月18日である。	パットは2017年10月16日には褒美に繰れていた。	entailment	1	年月日
218	2017年12月10日以来、オスカーはアメリカに振っている。現在、2019年8月14日である。	オスカーは2003年1月31日にはアメリカに振っていた。	contradiction	1	年月日
219	2017年12月5日以来、ビクターは本土に帰っている。現在、2012年12月12日である。	ビクターは2009年1月4日には本土に帰っていた。	contradiction	1	年月日
220	2007年7月5日以来、ウォルターは時間帯に奪っている。現在、2015年9月29日である。	ウォルターは2009年1月29日には時間帯に奪っていた。	entailment	1	年月日
221	2005年1月23日以来、ペギーはメンバーに合流している。現在、2004年2月15日である。	ペギーは2006年9月10日にはメンバーに合流していた。	neutral	1	年月日
222	2008年3月2日以来、ボブは投手に決まっている。現在、2018年7月7日である。	ボブは2013年1月20日には投手に決まっていた。	entailment	1	年月日
223	2007年6月21日以来、マーヴィンは少女に浮かべている。現在、2014年1月22日である。	マーヴィンは2015年3月3日には少女に浮かべていた。	neutral	1	年月日
224	2009年1月9日以来、イブはアクセスに罹っている。現在、2014年8月13日である。	イブは2011年5月31日にはアクセスに罹っていた。	entailment	1	年月日
225	2005年7月25日以来、トレントは全員に下している。現在、2014年4月8日である。	トレントは2000年9月15日には全員に下していた。	contradiction	1	年月日
226	2001年2月17日以来、デイヴは相手に決めている。現在、2004年3月6日である。	デイヴは2001年2月5日には相手に決めていた。	contradiction	1	年月日
227	2018年10月27日以来、アリスは部隊に出している。現在、2012年3月4日である。	アリスは2001年1月29日には部隊に出していた。	contradiction	1	年月日
228	2019年9月27日以来、オスカーは文章に持っている。現在、2010年3月1日である。	オスカーは2009年11月28日には文章に持っていた。	contradiction	1	年月日
229	2007年10月22日以来、アリスは関係者に申し上げている。現在、2013年11月30日である。	アリスは2007年11月12日には関係者に申し上げていた。	entailment	1	年月日
230	2001年3月7日以来、チャーリーは湘南に待っている。現在、2018年7月1日である。	チャーリーは2015年8月30日には湘南に待っていた。	entailment	1	年月日
231	2012年2月24日以来、トレントは明治に鳴っている。現在、2016年10月13日である。	トレントは2013年7月2日には明治に鳴っていた。	entailment	1	年月日
232	2002年12月20日以来、アイザックは近くに待っている。現在、2007年12月25日である。	アイザックは2007年10月26日には近くに待っていた。	entailment	1	年月日
233	2003年3月13日以来、ウォルターはアメリカに織っている。現在、2000年7月22日である。	ウォルターは2017年10月22日にはアメリカに織っていた。	neutral	1	年月日
234	2000年5月10日以来、マレットは校長に手渡している。現在、2001年7月30日である。	マレットは2002年10月30日には校長に手渡していた。	neutral	1	年月日
235	2006年12月15日以来、ジャスティンは会社にやってきている。現在、2014年5月19日である。	ジャスティンは2004年11月27日には会社にやってきていた。	contradiction	1	年月日
236	2017年12月27日以来、トレントは本棚に入っている。現在、2002年9月11日である。	トレントは2004年3月21日には本棚に入っていた。	contradiction	1	年月日
237	2009年4月8日以来、オスカーは相手に狙っている。現在、2009年12月22日である。	オスカーは2009年2月21日には相手に狙っていた。	contradiction	1	年月日
238	2011年11月24日以来、デイヴは施設長に就任している。現在、2012年8月5日である。	デイヴは2006年8月14日には施設長に就任していた。	contradiction	1	年月日
239	2012年9月28日以来、フランクはノートに書いている。現在、2013年12月1日である。	フランクは2018年1月1日にはノートに書いていた。	neutral	1	年月日
