num	premise	hypothesis	gold_label	template_num	time_format
20	高校 生 は 彼 に 穴 を 塞いで いる 。	高校 生 は 現在 彼 に 穴 を 塞いで いる 。	entailment	0	None
21	女性 は 質問 に 息 を 荒らげて いる 。	女性 は 現在 質問 に 息 を 荒らげて いる 。	entailment	0	None
22	妻 は 子供 に 釘 を 挿して いる 。	妻 は 現在 子供 に 釘 を 挿して いる 。	entailment	0	None
23	ライバル は ポイント 差 に ギャップ を 詰めて いる 。	ライバル は 現在 ポイント 差 に ギャップ を 詰めて いる 。	entailment	0	None
24	私 は 人々 に 止め を 挿して いる 。	私 は 現在 人々 に 止め を 挿して いる 。	entailment	0	None
25	飼い主 は 相手 に 気持ち を 緩めて いる 。	飼い主 は 現在 相手 に 気持ち を 緩めて いる 。	entailment	0	None
26	高校 生 は 手 に 口 を 塞いで いる 。	高校 生 は 現在 手 に 口 を 塞いで いる 。	entailment	0	None
27	彼 は 方向 に 身体 を 翻して いる 。	彼 は 現在 方向 に 身体 を 翻して いる 。	entailment	0	None
28	私 は 暮れ に 一体 何 を 血迷って いる 。	私 は 現在 暮れ に 一体 何 を 血迷って いる 。	entailment	0	None
29	不良 は 後場 に ビハインド を 縮めて いる 。	不良 は 現在 後場 に ビハインド を 縮めて いる 。	entailment	0	None
30	全員 は 運転 に 一切 気 を 抜けて いる 。	全員 は 現在 運転 に 一切 気 を 抜けて いる 。	entailment	0	None
31	彼女 は 痛み に 体 を 捩って いる 。	彼女 は 現在 痛み に 体 を 捩って いる 。	entailment	0	None
32	男性 は ロープ に 手 を 吊って いる 。	男性 は 現在 ロープ に 手 を 吊って いる 。	entailment	0	None
33	不良 は 後場 に 包囲 網 を 縮めて いる 。	不良 は 現在 後場 に 包囲 網 を 縮めて いる 。	entailment	0	None
34	親父 は 一言 に ナニ を 血迷って いる 。	親父 は 現在 一言 に ナニ を 血迷って いる 。	entailment	0	None
35	男 は 挙げ句 に 腕 を 吊って いる 。	男 は 現在 挙げ句 に 腕 を 吊って いる 。	entailment	0	None
36	私 は 下 に 突然 姿 を 晦まして いる 。	私 は 現在 下 に 突然 姿 を 晦まして いる 。	entailment	0	None
37	男 は 息子 に 金 を せびって いる 。	男 は 現在 息子 に 金 を せびって いる 。	entailment	0	None
38	姉 は 宙 に 身体 を 翻して いる 。	姉 は 現在 宙 に 身体 を 翻して いる 。	entailment	0	None
39	素人 は 久美子 に プレー を せがんで いる 。	素人 は 現在 久美子 に プレー を せがんで いる 。	entailment	0	None
40	騎手 は ポイント 差 に 点差 を 詰めて いる 。	騎手 は 現在 ポイント 差 に 点差 を 詰めて いる 。	entailment	0	None
41	2015 年 以来 、 妊婦 は 自動 に 削除 さ れて いる 。 現在 、 2009 年 である 。	妊婦 は 2006 年 に は 自動 に 削除 さ れて いた 。	contradiction	1	年
42	2003 年 以来 、 子供 は 上 に 解放 さ れて いる 。 現在 、 2005 年 である 。	子供 は 2000 年 に は 上 に 解放 さ れて いた 。	contradiction	1	年
43	2012 年 以来 、 校長 は 本校 に 者 して いる 。 現在 、 2002 年 である 。	校長 は 2004 年 に は 本校 に 者 して いた 。	contradiction	1	年
44	2003 年 以来 、 裁判 長 は 参考 に して いる 。 現在 、 2020 年 である 。	裁判 長 は 2020 年 に は 参考 に して いた 。	entailment	1	年
45	2016 年 以来 、 総理 は 審議 会 に 聴取 して いる 。 現在 、 2013 年 である 。	総理 は 2007 年 に は 審議 会 に 聴取 して いた 。	contradiction	1	年
46	2020 年 以来 、 講師 は 寝耳 に 話して いる 。 現在 、 2005 年 である 。	講師 は 2005 年 に は 寝耳 に 話して いた 。	contradiction	1	年
47	2007 年 以来 、 ドクター は タイヤ に して いる 。 現在 、 2014 年 である 。	ドクター は 2000 年 に は タイヤ に して いた 。	contradiction	1	年
48	2020 年 以来 、 客 は 祝い に 頂いて いる 。 現在 、 2016 年 である 。	客 は 2009 年 に は 祝い に 頂いて いた 。	contradiction	1	年
49	2004 年 以来 、 教育 長 は 法人 に 執行 して いる 。 現在 、 2006 年 である 。	教育 長 は 2011 年 に は 法人 に 執行 して いた 。	neutral	1	年
50	2000 年 以来 、 全員 は たび に 余儀無い さ れて いる 。 現在 、 2008 年 である 。	全員 は 2015 年 に は たび に 余儀無い さ れて いた 。	neutral	1	年
51	2020 年 以来 、 私 は 限度 に 承って いる 。 現在 、 2006 年 である 。	私 は 2009 年 に は 限度 に 承って いた 。	contradiction	1	年
52	2017 年 以来 、 バッテリー は 染色 に 使えて いる 。 現在 、 2004 年 である 。	バッテリー は 2003 年 に は 染色 に 使えて いた 。	contradiction	1	年
53	2014 年 以来 、 専門 家 は 以下 に 検討 して いる 。 現在 、 2014 年 である 。	専門 家 は 2008 年 に は 以下 に 検討 して いた 。	contradiction	1	年
54	2000 年 以来 、 私 は 行動 に 離して いる 。 現在 、 2001 年 である 。	私 は 2008 年 に は 行動 に 離して いた 。	neutral	1	年
55	2001 年 以来 、 先生 は 片手 に 始めて いる 。 現在 、 2012 年 である 。	先生 は 2010 年 に は 片手 に 始めて いた 。	entailment	1	年
56	2015 年 以来 、 天智天皇 は 日 に 没して いる 。 現在 、 2016 年 である 。	天智天皇 は 2017 年 に は 日 に 没して いた 。	neutral	1	年
57	2014 年 以来 、 僕 は 雨 に 見えて いる 。 現在 、 2020 年 である 。	僕 は 2002 年 に は 雨 に 見えて いた 。	contradiction	1	年
58	2018 年 以来 、 客 は 入札 に 希望 さ れて いる 。 現在 、 2003 年 である 。	客 は 2004 年 に は 入札 に 希望 さ れて いた 。	contradiction	1	年
59	2008 年 以来 、 私 は 笠間 に 行って いる 。 現在 、 2015 年 である 。	私 は 2009 年 に は 笠間 に 行って いた 。	entailment	1	年
60	2004 年 以来 、 マネージャー は 合併 時 に 調整 して いる 。 現在 、 2014 年 である 。	マネージャー は 2002 年 に は 合併 時 に 調整 して いた 。	contradiction	1	年
61	2020 年 以来 、 船長 は 久 に 出船 して いる 。 現在 、 2000 年 である 。	船長 は 2004 年 に は 久 に 出船 して いた 。	contradiction	1	年
62	2008 年 以来 、 プレーヤー は エンドフェイズ に ドロー して いる 。 現在 、 2012 年 である 。	プレーヤー は 2008 年 に は エンドフェイズ に ドロー して いた 。	entailment	1	年
63	2000 年 以来 、 大臣 は 神 に 絶って いる 。 現在 、 2014 年 である 。	大臣 は 2002 年 に は 神 に 絶って いた 。	entailment	1	年
64	2013 年 以来 、 議員 は 私 に 説明 さ れて いる 。 現在 、 2002 年 である 。	議員 は 2009 年 に は 私 に 説明 さ れて いた 。	contradiction	1	年
65	2012 年 以来 、 息子 は 通り に 起きて いる 。 現在 、 2018 年 である 。	息子 は 2010 年 に は 通り に 起きて いた 。	contradiction	1	年
66	2010 年 以来 、 隊員 は 関東 に 赴いて いる 。 現在 、 2016 年 である 。	隊員 は 2004 年 に は 関東 に 赴いて いた 。	contradiction	1	年
67	2020 年 以来 、 私 は 下記 に 回答 して いる 。 現在 、 2019 年 である 。	私 は 2004 年 に は 下記 に 回答 して いた 。	contradiction	1	年
68	2003 年 以来 、 会員 は フリ に 答える して いる 。 現在 、 2007 年 である 。	会員 は 2015 年 に は フリ に 答える して いた 。	neutral	1	年
69	2005 年 以来 、 シューマッハ は 挙げ句 に 断念 して いる 。 現在 、 2019 年 である 。	シューマッハ は 2014 年 に は 挙げ句 に 断念 して いた 。	entailment	1	年
70	2000 年 以来 、 監督 は 労働 省 に 要望 して いる 。 現在 、 2012 年 である 。	監督 は 2013 年 に は 労働 省 に 要望 して いた 。	neutral	1	年
71	2003 年 以来 、 カップル は 履行 に 歩いて いる 。 現在 、 2002 年 である 。	カップル は 2013 年 に は 履行 に 歩いて いた 。	neutral	1	年
72	2003 年 以来 、 スタッフ は 水 に 承って いる 。 現在 、 2018 年 である 。	スタッフ は 2006 年 に は 水 に 承って いた 。	entailment	1	年
73	2012 年 以来 、 モデル は 間 に 鳴って いる 。 現在 、 2020 年 である 。	モデル は 2018 年 に は 間 に 鳴って いた 。	entailment	1	年
74	2012 年 以来 、 権 者 は 優秀 賞 に 決定 して いる 。 現在 、 2014 年 である 。	権 者 は 2018 年 に は 優秀 賞 に 決定 して いた 。	neutral	1	年
75	2011 年 以来 、 校長 は 鬼畜 に 絶って いる 。 現在 、 2003 年 である 。	校長 は 2013 年 に は 鬼畜 に 絶って いた 。	neutral	1	年
76	2012 年 以来 、 彼 は 部屋 に 飛び出して いる 。 現在 、 2004 年 である 。	彼 は 2019 年 に は 部屋 に 飛び出して いた 。	neutral	1	年
77	2000 年 以来 、 検査 員 は 豆 に チェック して いる 。 現在 、 2007 年 である 。	検査 員 は 2019 年 に は 豆 に チェック して いた 。	neutral	1	年
78	2002 年 以来 、 皆さん は タイム に 得て いる 。 現在 、 2018 年 である 。	皆さん は 2019 年 に は タイム に 得て いた 。	neutral	1	年
79	2014 年 以来 、 全員 は 姿 に 見て いる 。 現在 、 2015 年 である 。	全員 は 2017 年 に は 姿 に 見て いた 。	neutral	1	年
80	2000 年 以来 、 関係 者 は それぞれ に 交換 して いる 。 現在 、 2015 年 である 。	関係 者 は 2002 年 に は それぞれ に 交換 して いた 。	entailment	1	年
81	2000 年 2 月 以来 、 私 は 掲載 に 頂いて いる 。 現在 、 2013 年 11 月 である 。	私 は 2003 年 4 月 に は 掲載 に 頂いて いた 。	entailment	1	年月
82	2008 年 9 月 以来 、 清水 は 言葉 に 飛び降りて いる 。 現在 、 2003 年 6 月 である 。	清水 は 2010 年 6 月 に は 言葉 に 飛び降りて いた 。	neutral	1	年月
83	2000 年 8 月 以来 、 勝者 は 過去 に 対戦 して いる 。 現在 、 2007 年 1 月 である 。	勝者 は 2008 年 4 月 に は 過去 に 対戦 して いた 。	neutral	1	年月
84	2009 年 9 月 以来 、 役員 は 事務 所 に 鳴って いる 。 現在 、 2010 年 9 月 である 。	役員 は 2012 年 8 月 に は 事務 所 に 鳴って いた 。	neutral	1	年月
85	2018 年 2 月 以来 、 全員 は 質問 に 拒否 して いる 。 現在 、 2015 年 7 月 である 。	全員 は 2000 年 1 月 に は 質問 に 拒否 して いた 。	contradiction	1	年月
86	2014 年 6 月 以来 、 権 者 は 景観 賞 に 決定 して いる 。 現在 、 2014 年 8 月 である 。	権 者 は 2009 年 12 月 に は 景観 賞 に 決定 して いた 。	contradiction	1	年月
87	2009 年 6 月 以来 、 代表 は 放課 に 行って いる 。 現在 、 2012 年 3 月 である 。	代表 は 2019 年 8 月 に は 放課 に 行って いた 。	neutral	1	年月
88	2004 年 4 月 以来 、 青年 は 豆 に 交流 して いる 。 現在 、 2004 年 4 月 である 。	青年 は 2007 年 12 月 に は 豆 に 交流 して いた 。	neutral	1	年月
89	2006 年 8 月 以来 、 私 は 東京 都 に 頂いて いる 。 現在 、 2017 年 10 月 である 。	私 は 2004 年 11 月 に は 東京 都 に 頂いて いた 。	contradiction	1	年月
90	2008 年 2 月 以来 、 私 は 隙間 に 足して いる 。 現在 、 2015 年 5 月 である 。	私 は 2014 年 1 月 に は 隙間 に 足して いた 。	entailment	1	年月
91	2002 年 12 月 以来 、 ユーザー は 順番 に 削除 さ れて いる 。 現在 、 2004 年 5 月 である 。	ユーザー は 2011 年 3 月 に は 順番 に 削除 さ れて いた 。	neutral	1	年月
92	2006 年 8 月 以来 、 監督 は 水準 に 延長 して いる 。 現在 、 2000 年 12 月 である 。	監督 は 2019 年 8 月 に は 水準 に 延長 して いた 。	neutral	1	年月
93	2005 年 8 月 以来 、 私 は 大阪 に 下車 して いる 。 現在 、 2007 年 1 月 である 。	私 は 2004 年 3 月 に は 大阪 に 下車 して いた 。	contradiction	1	年月
94	2004 年 5 月 以来 、 相手 は デザート に 選べて いる 。 現在 、 2017 年 7 月 である 。	相手 は 2012 年 8 月 に は デザート に 選べて いた 。	entailment	1	年月
95	2011 年 6 月 以来 、 私 は 隙間 に 足して いる 。 現在 、 2003 年 9 月 である 。	私 は 2005 年 2 月 に は 隙間 に 足して いた 。	contradiction	1	年月
96	2002 年 12 月 以来 、 生産 者 は 米国 に 輸出 して いる 。 現在 、 2006 年 5 月 である 。	生産 者 は 2002 年 7 月 に は 米国 に 輸出 して いた 。	contradiction	1	年月
97	2016 年 7 月 以来 、 生産 者 は 中国 に 輸出 して いる 。 現在 、 2001 年 5 月 である 。	生産 者 は 2005 年 10 月 に は 中国 に 輸出 して いた 。	contradiction	1	年月
98	2017 年 3 月 以来 、 社長 は 図書 館 に 知り合って いる 。 現在 、 2012 年 9 月 である 。	社長 は 2008 年 7 月 に は 図書 館 に 知り合って いた 。	contradiction	1	年月
99	2006 年 8 月 以来 、 修二 は 語尾 に 付け足して いる 。 現在 、 2019 年 7 月 である 。	修二 は 2015 年 7 月 に は 語尾 に 付け足して いた 。	entailment	1	年月
100	2004 年 12 月 以来 、 先生 は 管理人 に 話して いる 。 現在 、 2002 年 11 月 である 。	先生 は 2015 年 6 月 に は 管理人 に 話して いた 。	neutral	1	年月
101	2002 年 7 月 以来 、 犯人 はざま に 逃走 して いる 。 現在 、 2009 年 4 月 である 。	犯人 は 2000 年 8 月 に はざま に 逃走 して いた 。	contradiction	1	年月
102	2017 年 11 月 以来 、 私 は 全 道 に 逝けて いる 。 現在 、 2006 年 1 月 である 。	私 は 2008 年 1 月 に は 全 道 に 逝けて いた 。	contradiction	1	年月
103	2003 年 1 月 以来 、 所有 者 は 客 に 賠償 して いる 。 現在 、 2002 年 8 月 である 。	所有 者 は 2009 年 3 月 に は 客 に 賠償 して いた 。	neutral	1	年月
104	2007 年 9 月 以来 、 先生 は 方向 に 進めて いる 。 現在 、 2018 年 3 月 である 。	先生 は 2011 年 8 月 に は 方向 に 進めて いた 。	entailment	1	年月
105	2013 年 4 月 以来 、 彼女 は ホームシック に 掛かって いる 。 現在 、 2000 年 4 月 である 。	彼女 は 2005 年 4 月 に は ホームシック に 掛かって いた 。	contradiction	1	年月
106	2008 年 3 月 以来 、 亜美 は 一直線 に 上昇 して いる 。 現在 、 2015 年 4 月 である 。	亜美 は 2012 年 6 月 に は 一直線 に 上昇 して いた 。	entailment	1	年月
107	2019 年 8 月 以来 、 相手 は 下 に 嫌って いる 。 現在 、 2000 年 11 月 である 。	相手 は 2013 年 9 月 に は 下 に 嫌って いた 。	contradiction	1	年月
108	2006 年 4 月 以来 、 選手 は 以上 に 見て いる 。 現在 、 2003 年 5 月 である 。	選手 は 2020 年 2 月 に は 以上 に 見て いた 。	neutral	1	年月
109	2008 年 3 月 以来 、 神様 は 魔女 に 命令 さ れて いる 。 現在 、 2004 年 8 月 である 。	神様 は 2014 年 4 月 に は 魔女 に 命令 さ れて いた 。	neutral	1	年月
110	2008 年 11 月 以来 、 パネリスト は 坦 懐 に 交換 して いる 。 現在 、 2013 年 10 月 である 。	パネリスト は 2020 年 2 月 に は 坦 懐 に 交換 して いた 。	neutral	1	年月
111	2001 年 8 月 以来 、 妖精 は 相手 に 診て いる 。 現在 、 2009 年 10 月 である 。	妖精 は 2013 年 6 月 に は 相手 に 診て いた 。	neutral	1	年月
112	2014 年 9 月 以来 、 監督 は 秘密 裏 に 練って いる 。 現在 、 2006 年 5 月 である 。	監督 は 2000 年 12 月 に は 秘密 裏 に 練って いた 。	contradiction	1	年月
113	2012 年 5 月 以来 、 学生 は 医師 に 聞いて いる 。 現在 、 2019 年 5 月 である 。	学生 は 2006 年 5 月 に は 医師 に 聞いて いた 。	contradiction	1	年月
114	2015 年 6 月 以来 、 相手 は 方向 に 替わって いる 。 現在 、 2003 年 8 月 である 。	相手 は 2006 年 8 月 に は 方向 に 替わって いた 。	contradiction	1	年月
115	2010 年 4 月 以来 、 全員 は オープンに 鳴って いる 。 現在 、 2011 年 3 月 である 。	全員 は 2014 年 4 月 に は オープンに 鳴って いた 。	neutral	1	年月
116	2005 年 6 月 以来 、 施行 者 は 地域 に 公募 して いる 。 現在 、 2002 年 12 月 である 。	施行 者 は 2005 年 2 月 に は 地域 に 公募 して いた 。	contradiction	1	年月
117	2013 年 9 月 以来 、 鶴岡 は 時期 に 直送 して いる 。 現在 、 2011 年 8 月 である 。	鶴岡 は 2000 年 1 月 に は 時期 に 直送 して いた 。	contradiction	1	年月
118	2011 年 1 月 以来 、 リーダー は 完了 に 終了 して いる 。 現在 、 2014 年 7 月 である 。	リーダー は 2011 年 3 月 に は 完了 に 終了 して いた 。	entailment	1	年月
119	2014 年 9 月 以来 、 先生 は 付 に 鳴って いる 。 現在 、 2018 年 1 月 である 。	先生 は 2016 年 1 月 に は 付 に 鳴って いた 。	entailment	1	年月
120	2001 年 4 月 以来 、 スタッフ は 場合 に 受付 して いる 。 現在 、 2006 年 4 月 である 。	スタッフ は 2020 年 4 月 に は 場合 に 受付 して いた 。	neutral	1	年月
121	4 月 以来 、 首相 は 町長 に 申告 して いる 。 現在 、 8 月 である 。	首相 は 1 月 に は 町長 に 申告 して いた 。	contradiction	1	月
122	3 月 以来 、 参拝 者 は 岩木山 に 拝んで いる 。 現在 、 5 月 である 。	参拝 者 は 4 月 に は 岩木山 に 拝んで いた 。	entailment	1	月
123	2 月 以来 、 関係 者 は 日時 に 挙行 して いる 。 現在 、 5 月 である 。	関係 者 は 10 月 に は 日 時 に 挙行 して いた 。	neutral	1	月
124	2 月 以来 、 家族 は 先生 に 挿して いる 。 現在 、 8 月 である 。	家族 は 2 月 に は 先生 に 挿して いた 。	entailment	1	月
125	12 月 以来 、 僕 は 雨 に 見えて いる 。 現在 、 8 月 である 。	僕 は 11 月 に は 雨 に 見えて いた 。	contradiction	1	月
126	11 月 以来 、 職人 は 範囲 に 調整 して いる 。 現在 、 9 月 である 。	職人 は 10 月 に は 範囲 に 調整 して いた 。	contradiction	1	月
127	6 月 以来 、 客 は 子供 に 諦めて いる 。 現在 、 3 月 である 。	客 は 11 月 に は 子供 に 諦めて いた 。	neutral	1	月
128	4 月 以来 、 医師 は 基 に 検討 して いる 。 現在 、 8 月 である 。	医師 は 12 月 に は 基 に 検討 して いた 。	neutral	1	月
129	7 月 以来 、 生産 者 は アジア に 輸出 して いる 。 現在 、 3 月 である 。	生産 者 は 8 月 に は アジア に 輸出 して いた 。	neutral	1	月
130	9 月 以来 、 被告 は 公務 員 に 付与 して いる 。 現在 、 4 月 である 。	被告 は 10 月 に は 公務 員 に 付与 して いた 。	neutral	1	月
131	3 月 以来 、 友達 は 母 に 誘って いる 。 現在 、 6 月 である 。	友達 は 8 月 に は 母 に 誘って いた 。	neutral	1	月
132	12 月 以来 、 中学生 は キャラ に 外れて いる 。 現在 、 9 月 である 。	中学生 は 1 月 に は キャラ に 外れて いた 。	contradiction	1	月
133	10 月 以来 、 参加 者 は 煉瓦 に 受け付けて いる 。 現在 、 8 月 である 。	参加 者 は 8 月 に は 煉瓦 に 受け付けて いた 。	contradiction	1	月
134	2 月 以来 、 母 は 友人 に 頂いて いる 。 現在 、 1 月 である 。	母 は 11 月 に は 友人 に 頂いて いた 。	neutral	1	月
135	11 月 以来 、 議員 は それぞれ に 支給 さ れて いる 。 現在 、 9 月 である 。	議員 は 5 月 に は それぞれ に 支給 さ れて いた 。	contradiction	1	月
136	11 月 以来 、 弥八 は 方面 に 望んで いる 。 現在 、 11 月 である 。	弥八 は 9 月 に は 方面 に 望んで いた 。	contradiction	1	月
137	12 月 以来 、 客 は 先生 に 頂いて いる 。 現在 、 3 月 である 。	客 は 5 月 に は 先生 に 頂いて いた 。	contradiction	1	月
138	8 月 以来 、 代表 は 品種 に 決定 さ れて いる 。 現在 、 1 月 である 。	代表 は 4 月 に は 品種 に 決定 さ れて いた 。	contradiction	1	月
139	12 月 以来 、 オーナー は 家族 に 弁償 して いる 。 現在 、 10 月 である 。	オーナー は 9 月 に は 家族 に 弁償 して いた 。	contradiction	1	月
140	4 月 以来 、 スタッフ は 商品 に 受け付けて いる 。 現在 、 1 月 である 。	スタッフ は 3 月 に は 商品 に 受け付けて いた 。	contradiction	1	月
141	1 月 以来 、 親 は 税務 署 に 申告 して いる 。 現在 、 10 月 である 。	親 は 10 月 に は 税務 署 に 申告 して いた 。	entailment	1	月
142	9 月 以来 、 弥八 は 輿 に 望んで いる 。 現在 、 10 月 である 。	弥八 は 11 月 に は 輿 に 望んで いた 。	neutral	1	月
143	11 月 以来 、 職人 は 範囲 に 調整 して いる 。 現在 、 3 月 である 。	職人 は 12 月 に は 範囲 に 調整 して いた 。	neutral	1	月
144	6 月 以来 、 子供 は あちこち に 伸ばせて いる 。 現在 、 9 月 である 。	子供 は 1 月 に は あちこち に 伸ばせて いた 。	contradiction	1	月
145	10 月 以来 、 船長 は 釣り に 出船 して いる 。 現在 、 11 月 である 。	船長 は 8 月 に は 釣り に 出船 して いた 。	contradiction	1	月
146	5 月 以来 、 男性 は 中国 に 要求 して いる 。 現在 、 5 月 である 。	男性 は 9 月 に は 中国 に 要求 して いた 。	neutral	1	月
147	3 月 以来 、 私 は 下記 に 引用 して いる 。 現在 、 7 月 である 。	私 は 5 月 に は 下記 に 引用 して いた 。	entailment	1	月
148	10 月 以来 、 職員 は 営業 日 に 受付 して いる 。 現在 、 2 月 である 。	職員 は 9 月 に は 営業 日 に 受付 して いた 。	contradiction	1	月
149	5 月 以来 、 町長 は 受賞 者 に 決定 して いる 。 現在 、 5 月 である 。	町長 は 11 月 に は 受賞 者 に 決定 して いた 。	neutral	1	月
150	3 月 以来 、 私 は ユニホーム 用 に 承って いる 。 現在 、 7 月 である 。	私 は 2 月 に は ユニホーム 用 に 承って いた 。	contradiction	1	月
151	1 月 以来 、 スタッフ は 以上 に 承って いる 。 現在 、 6 月 である 。	スタッフ は 12 月 に は 以上 に 承って いた 。	neutral	1	月
152	2 月 以来 、 スタッフ は 自転車 に 受付 して いる 。 現在 、 12 月 である 。	スタッフ は 3 月 に は 自転車 に 受付 して いた 。	entailment	1	月
153	1 月 以来 、 子供 は 引き換え に 守って いる 。 現在 、 12 月 である 。	子供 は 8 月 に は 引き換え に 守って いた 。	entailment	1	月
154	8 月 以来 、 住民 は ロシア に 余儀無い さ れて いる 。 現在 、 10 月 である 。	住民 は 10 月 に は ロシア に 余儀無い さ れて いた 。	entailment	1	月
155	6 月 以来 、 業者 は サイト に 許可 して いる 。 現在 、 9 月 である 。	業者 は 6 月 に は サイト に 許可 して いた 。	entailment	1	月
156	9 月 以来 、 選手 は 緒戦 に 対戦 して いる 。 現在 、 7 月 である 。	選手 は 11 月 に は 緒戦 に 対戦 して いた 。	neutral	1	月
157	2 月 以来 、 全員 は 議場 に 承認 さ れて いる 。 現在 、 1 月 である 。	全員 は 1 月 に は 議場 に 承認 さ れて いた 。	contradiction	1	月
158	9 月 以来 、 知事 は 坦 懐 に 交換 して いる 。 現在 、 11 月 である 。	知事 は 11 月 に は 坦 懐 に 交換 して いた 。	entailment	1	月
159	6 月 以来 、 皆さん は タイム に 得て いる 。 現在 、 12 月 である 。	皆さん は 4 月 に は タイム に 得て いた 。	contradiction	1	月
160	12 月 以来 、 労働 者 は 営業 所 に 選任 して いる 。 現在 、 9 月 である 。	労働 者 は 5 月 に は 営業 所 に 選任 して いた 。	contradiction	1	月
161	2008 年 2 月 14 日 以来 、 講師 は 皆様 に 話して いる 。 現在 、 2011 年 2 月 28 日 である 。	講師 は 2002 年 10 月 16 日 に は 皆様 に 話して いた 。	contradiction	1	年月日
162	2001 年 4 月 8 日 以来 、 聖徳太子 は 基 に 制定 して いる 。 現在 、 2003 年 10 月 3 日 である 。	聖徳太子 は 2005 年 11 月 30 日 に は 基 に 制定 して いた 。	neutral	1	年月日
163	2014 年 7 月 16 日 以来 、 石川遼 は 成功 裏 に 終了 して いる 。 現在 、 2015 年 11 月 4 日 である 。	石川遼 は 2014 年 11 月 26 日 に は 成功 裏 に 終了 して いた 。	entailment	1	年月日
164	2005 年 6 月 3 日 以来 、 息子 は トイレ に 起きて いる 。 現在 、 2017 年 7 月 14 日 である 。	息子 は 2020 年 7 月 30 日 に は トイレ に 起きて いた 。	neutral	1	年月日
165	2016 年 7 月 5 日 以来 、 総裁 は 記者 に 強調 して いる 。 現在 、 2020 年 9 月 19 日 である 。	総裁 は 2019 年 2 月 17 日 に は 記者 に 強調 して いた 。	entailment	1	年月日
166	2016 年 12 月 13 日 以来 、 相手 は メニュー に 選べて いる 。 現在 、 2012 年 11 月 25 日 である 。	相手 は 2003 年 10 月 18 日 に は メニュー に 選べて いた 。	contradiction	1	年月日
167	2006 年 6 月 20 日 以来 、 彼女 は ハワイ に 帰れて いる 。 現在 、 2011 年 3 月 13 日 である 。	彼女 は 2007 年 4 月 29 日 に は ハワイ に 帰れて いた 。	entailment	1	年月日
168	2012 年 7 月 4 日 以来 、 友達 は 永久 に 削除 さ れて いる 。 現在 、 2009 年 8 月 11 日 である 。	友達 は 2004 年 6 月 27 日 に は 永久 に 削除 さ れて いた 。	contradiction	1	年月日
169	2006 年 3 月 9 日 以来 、 クライアント は 自動 に 削除 さ れて いる 。 現在 、 2000 年 11 月 11 日 である 。	クライアント は 2005 年 9 月 10 日 に は 自動 に 削除 さ れて いた 。	contradiction	1	年月日
170	2011 年 1 月 3 日 以来 、 弁護 士 は 警官 に 受けて いる 。 現在 、 2018 年 9 月 2 日 である 。	弁護 士 は 2009 年 10 月 8 日 に は 警官 に 受けて いた 。	contradiction	1	年月日
171	2015 年 6 月 19 日 以来 、 医師 は 県 に 要望 して いる 。 現在 、 2001 年 3 月 8 日 である 。	医師 は 2020 年 9 月 13 日 に は 県 に 要望 して いた 。	neutral	1	年月日
