num	premise	hypothesis	gold_label	template_num	time_format
28	私は暮れに一体何を血迷っている。	私は現在暮れに一体何を血迷っている。	entailment	0	None
29	不良は後場にビハインドを縮めている。	不良は現在後場にビハインドを縮めている。	entailment	0	None
30	全員は運転に一切気を抜けている。	全員は現在運転に一切気を抜けている。	entailment	0	None
31	彼女は痛みに体を捩っている。	彼女は現在痛みに体を捩っている。	entailment	0	None
32	男性はロープに手を吊っている。	男性は現在ロープに手を吊っている。	entailment	0	None
33	不良は後場に包囲網を縮めている。	不良は現在後場に包囲網を縮めている。	entailment	0	None
34	親父は一言にナニを血迷っている。	親父は現在一言にナニを血迷っている。	entailment	0	None
35	男は挙げ句に腕を吊っている。	男は現在挙げ句に腕を吊っている。	entailment	0	None
36	私は下に突然姿を晦ましている。	私は現在下に突然姿を晦ましている。	entailment	0	None
37	男は息子に金をせびっている。	男は現在息子に金をせびっている。	entailment	0	None
38	姉は宙に身体を翻している。	姉は現在宙に身体を翻している。	entailment	0	None
39	素人は久美子にプレーをせがんでいる。	素人は現在久美子にプレーをせがんでいる。	entailment	0	None
40	騎手はポイント差に点差を詰めている。	騎手は現在ポイント差に点差を詰めている。	entailment	0	None
41	2015年以来、妊婦は自動に削除されている。現在、2009年である。	妊婦は2006年には自動に削除されていた。	contradiction	1	年
42	2003年以来、子供は上に解放されている。現在、2005年である。	子供は2000年には上に解放されていた。	contradiction	1	年
43	2012年以来、校長は本校に者している。現在、2002年である。	校長は2004年には本校に者していた。	contradiction	1	年
44	2003年以来、裁判長は参考にしている。現在、2020年である。	裁判長は2020年には参考にしていた。	entailment	1	年
45	2016年以来、総理は審議会に聴取している。現在、2013年である。	総理は2007年には審議会に聴取していた。	contradiction	1	年
46	2020年以来、講師は寝耳に話している。現在、2005年である。	講師は2005年には寝耳に話していた。	contradiction	1	年
47	2007年以来、ドクターはタイヤにしている。現在、2014年である。	ドクターは2000年にはタイヤにしていた。	contradiction	1	年
48	2020年以来、客は祝いに頂いている。現在、2016年である。	客は2009年には祝いに頂いていた。	contradiction	1	年
49	2004年以来、教育長は法人に執行している。現在、2006年である。	教育長は2011年には法人に執行していた。	neutral	1	年
50	2000年以来、全員はたびに余儀無いされている。現在、2008年である。	全員は2015年にはたびに余儀無いされていた。	neutral	1	年
51	2020年以来、私は限度に承っている。現在、2006年である。	私は2009年には限度に承っていた。	contradiction	1	年
52	2017年以来、バッテリーは染色に使えている。現在、2004年である。	バッテリーは2003年には染色に使えていた。	contradiction	1	年
53	2014年以来、専門家は以下に検討している。現在、2014年である。	専門家は2008年には以下に検討していた。	contradiction	1	年
54	2000年以来、私は行動に離している。現在、2001年である。	私は2008年には行動に離していた。	neutral	1	年
55	2001年以来、先生は片手に始めている。現在、2012年である。	先生は2010年には片手に始めていた。	entailment	1	年
56	2015年以来、天智天皇は日に没している。現在、2016年である。	天智天皇は2017年には日に没していた。	neutral	1	年
57	2014年以来、僕は雨に見えている。現在、2020年である。	僕は2002年には雨に見えていた。	contradiction	1	年
58	2018年以来、客は入札に希望されている。現在、2003年である。	客は2004年には入札に希望されていた。	contradiction	1	年
59	2008年以来、私は笠間に行っている。現在、2015年である。	私は2009年には笠間に行っていた。	entailment	1	年
60	2004年以来、マネージャーは合併時に調整している。現在、2014年である。	マネージャーは2002年には合併時に調整していた。	contradiction	1	年
61	2020年以来、船長は久に出船している。現在、2000年である。	船長は2004年には久に出船していた。	contradiction	1	年
62	2008年以来、プレーヤーはエンドフェイズにドローしている。現在、2012年である。	プレーヤーは2008年にはエンドフェイズにドローしていた。	entailment	1	年
63	2000年以来、大臣は神に絶っている。現在、2014年である。	大臣は2002年には神に絶っていた。	entailment	1	年
64	2013年以来、議員は私に説明されている。現在、2002年である。	議員は2009年には私に説明されていた。	contradiction	1	年
65	2012年以来、息子は通りに起きている。現在、2018年である。	息子は2010年には通りに起きていた。	contradiction	1	年
66	2010年以来、隊員は関東に赴いている。現在、2016年である。	隊員は2004年には関東に赴いていた。	contradiction	1	年
67	2020年以来、私は下記に回答している。現在、2019年である。	私は2004年には下記に回答していた。	contradiction	1	年
68	2003年以来、会員はフリに答えるしている。現在、2007年である。	会員は2015年にはフリに答えるしていた。	neutral	1	年
69	2005年以来、シューマッハは挙げ句に断念している。現在、2019年である。	シューマッハは2014年には挙げ句に断念していた。	entailment	1	年
70	2000年以来、監督は労働省に要望している。現在、2012年である。	監督は2013年には労働省に要望していた。	neutral	1	年
71	2003年以来、カップルは履行に歩いている。現在、2002年である。	カップルは2013年には履行に歩いていた。	neutral	1	年
72	2003年以来、スタッフは水に承っている。現在、2018年である。	スタッフは2006年には水に承っていた。	entailment	1	年
73	2012年以来、モデルは間に鳴っている。現在、2020年である。	モデルは2018年には間に鳴っていた。	entailment	1	年
74	2012年以来、権者は優秀賞に決定している。現在、2014年である。	権者は2018年には優秀賞に決定していた。	neutral	1	年
75	2011年以来、校長は鬼畜に絶っている。現在、2003年である。	校長は2013年には鬼畜に絶っていた。	neutral	1	年
76	2012年以来、彼は部屋に飛び出している。現在、2004年である。	彼は2019年には部屋に飛び出していた。	neutral	1	年
77	2000年以来、検査員は豆にチェックしている。現在、2007年である。	検査員は2019年には豆にチェックしていた。	neutral	1	年
78	2002年以来、皆さんはタイムに得ている。現在、2018年である。	皆さんは2019年にはタイムに得ていた。	neutral	1	年
79	2014年以来、全員は姿に見ている。現在、2015年である。	全員は2017年には姿に見ていた。	neutral	1	年
80	2000年以来、関係者はそれぞれに交換している。現在、2015年である。	関係者は2002年にはそれぞれに交換していた。	entailment	1	年
81	2000年2月以来、私は掲載に頂いている。現在、2013年11月である。	私は2003年4月には掲載に頂いていた。	entailment	1	年月
82	2008年9月以来、清水は言葉に飛び降りている。現在、2003年6月である。	清水は2010年6月には言葉に飛び降りていた。	neutral	1	年月
83	2000年8月以来、勝者は過去に対戦している。現在、2007年1月である。	勝者は2008年4月には過去に対戦していた。	neutral	1	年月
84	2009年9月以来、役員は事務所に鳴っている。現在、2010年9月である。	役員は2012年8月には事務所に鳴っていた。	neutral	1	年月
85	2018年2月以来、全員は質問に拒否している。現在、2015年7月である。	全員は2000年1月には質問に拒否していた。	contradiction	1	年月
86	2014年6月以来、権者は景観賞に決定している。現在、2014年8月である。	権者は2009年12月には景観賞に決定していた。	contradiction	1	年月
87	2009年6月以来、代表は放課に行っている。現在、2012年3月である。	代表は2019年8月には放課に行っていた。	neutral	1	年月
88	2004年4月以来、青年は豆に交流している。現在、2004年4月である。	青年は2007年12月には豆に交流していた。	neutral	1	年月
89	2006年8月以来、私は東京都に頂いている。現在、2017年10月である。	私は2004年11月には東京都に頂いていた。	contradiction	1	年月
90	2008年2月以来、私は隙間に足している。現在、2015年5月である。	私は2014年1月には隙間に足していた。	entailment	1	年月
91	2002年12月以来、ユーザーは順番に削除されている。現在、2004年5月である。	ユーザーは2011年3月には順番に削除されていた。	neutral	1	年月
92	2006年8月以来、監督は水準に延長している。現在、2000年12月である。	監督は2019年8月には水準に延長していた。	neutral	1	年月
93	2005年8月以来、私は大阪に下車している。現在、2007年1月である。	私は2004年3月には大阪に下車していた。	contradiction	1	年月
94	2004年5月以来、相手はデザートに選べている。現在、2017年7月である。	相手は2012年8月にはデザートに選べていた。	entailment	1	年月
95	2011年6月以来、私は隙間に足している。現在、2003年9月である。	私は2005年2月には隙間に足していた。	contradiction	1	年月
96	2002年12月以来、生産者は米国に輸出している。現在、2006年5月である。	生産者は2002年7月には米国に輸出していた。	contradiction	1	年月
97	2016年7月以来、生産者は中国に輸出している。現在、2001年5月である。	生産者は2005年10月には中国に輸出していた。	contradiction	1	年月
98	2017年3月以来、社長は図書館に知り合っている。現在、2012年9月である。	社長は2008年7月には図書館に知り合っていた。	contradiction	1	年月
99	2006年8月以来、修二は語尾に付け足している。現在、2019年7月である。	修二は2015年7月には語尾に付け足していた。	entailment	1	年月
100	2004年12月以来、先生は管理人に話している。現在、2002年11月である。	先生は2015年6月には管理人に話していた。	neutral	1	年月
101	2002年7月以来、犯人はざまに逃走している。現在、2009年4月である。	犯人は2000年8月にはざまに逃走していた。	contradiction	1	年月
102	2017年11月以来、私は全道に逝けている。現在、2006年1月である。	私は2008年1月には全道に逝けていた。	contradiction	1	年月
103	2003年1月以来、所有者は客に賠償している。現在、2002年8月である。	所有者は2009年3月には客に賠償していた。	neutral	1	年月
104	2007年9月以来、先生は方向に進めている。現在、2018年3月である。	先生は2011年8月には方向に進めていた。	entailment	1	年月
105	2013年4月以来、彼女はホームシックに掛かっている。現在、2000年4月である。	彼女は2005年4月にはホームシックに掛かっていた。	contradiction	1	年月
106	2008年3月以来、亜美は一直線に上昇している。現在、2015年4月である。	亜美は2012年6月には一直線に上昇していた。	entailment	1	年月
107	2019年8月以来、相手は下に嫌っている。現在、2000年11月である。	相手は2013年9月には下に嫌っていた。	contradiction	1	年月
108	2006年4月以来、選手は以上に見ている。現在、2003年5月である。	選手は2020年2月には以上に見ていた。	neutral	1	年月
109	2008年3月以来、神様は魔女に命令されている。現在、2004年8月である。	神様は2014年4月には魔女に命令されていた。	neutral	1	年月
110	2008年11月以来、パネリストは坦懐に交換している。現在、2013年10月である。	パネリストは2020年2月には坦懐に交換していた。	neutral	1	年月
111	2001年8月以来、妖精は相手に診ている。現在、2009年10月である。	妖精は2013年6月には相手に診ていた。	neutral	1	年月
112	2014年9月以来、監督は秘密裏に練っている。現在、2006年5月である。	監督は2000年12月には秘密裏に練っていた。	contradiction	1	年月
113	2012年5月以来、学生は医師に聞いている。現在、2019年5月である。	学生は2006年5月には医師に聞いていた。	contradiction	1	年月
114	2015年6月以来、相手は方向に替わっている。現在、2003年8月である。	相手は2006年8月には方向に替わっていた。	contradiction	1	年月
115	2010年4月以来、全員はオープンに鳴っている。現在、2011年3月である。	全員は2014年4月にはオープンに鳴っていた。	neutral	1	年月
116	2005年6月以来、施行者は地域に公募している。現在、2002年12月である。	施行者は2005年2月には地域に公募していた。	contradiction	1	年月
117	2013年9月以来、鶴岡は時期に直送している。現在、2011年8月である。	鶴岡は2000年1月には時期に直送していた。	contradiction	1	年月
118	2011年1月以来、リーダーは完了に終了している。現在、2014年7月である。	リーダーは2011年3月には完了に終了していた。	entailment	1	年月
119	2014年9月以来、先生は付に鳴っている。現在、2018年1月である。	先生は2016年1月には付に鳴っていた。	entailment	1	年月
120	2001年4月以来、スタッフは場合に受付している。現在、2006年4月である。	スタッフは2020年4月には場合に受付していた。	neutral	1	年月
121	4月以来、首相は町長に申告している。現在、8月である。	首相は1月には町長に申告していた。	contradiction	1	月
122	3月以来、参拝者は岩木山に拝んでいる。現在、5月である。	参拝者は4月には岩木山に拝んでいた。	entailment	1	月
123	2月以来、関係者は日時に挙行している。現在、5月である。	関係者は10月には日時に挙行していた。	neutral	1	月
124	2月以来、家族は先生に挿している。現在、8月である。	家族は2月には先生に挿していた。	entailment	1	月
125	12月以来、僕は雨に見えている。現在、8月である。	僕は11月には雨に見えていた。	contradiction	1	月
126	11月以来、職人は範囲に調整している。現在、9月である。	職人は10月には範囲に調整していた。	contradiction	1	月
127	6月以来、客は子供に諦めている。現在、3月である。	客は11月には子供に諦めていた。	neutral	1	月
128	4月以来、医師は基に検討している。現在、8月である。	医師は12月には基に検討していた。	neutral	1	月
129	7月以来、生産者はアジアに輸出している。現在、3月である。	生産者は8月にはアジアに輸出していた。	neutral	1	月
130	9月以来、被告は公務員に付与している。現在、4月である。	被告は10月には公務員に付与していた。	neutral	1	月
131	3月以来、友達は母に誘っている。現在、6月である。	友達は8月には母に誘っていた。	neutral	1	月
132	12月以来、中学生はキャラに外れている。現在、9月である。	中学生は1月にはキャラに外れていた。	contradiction	1	月
133	10月以来、参加者は煉瓦に受け付けている。現在、8月である。	参加者は8月には煉瓦に受け付けていた。	contradiction	1	月
134	2月以来、母は友人に頂いている。現在、1月である。	母は11月には友人に頂いていた。	neutral	1	月
135	11月以来、議員はそれぞれに支給されている。現在、9月である。	議員は5月にはそれぞれに支給されていた。	contradiction	1	月
136	11月以来、弥八は方面に望んでいる。現在、11月である。	弥八は9月には方面に望んでいた。	contradiction	1	月
137	12月以来、客は先生に頂いている。現在、3月である。	客は5月には先生に頂いていた。	contradiction	1	月
138	8月以来、代表は品種に決定されている。現在、1月である。	代表は4月には品種に決定されていた。	contradiction	1	月
139	12月以来、オーナーは家族に弁償している。現在、10月である。	オーナーは9月には家族に弁償していた。	contradiction	1	月
140	4月以来、スタッフは商品に受け付けている。現在、1月である。	スタッフは3月には商品に受け付けていた。	contradiction	1	月
141	1月以来、親は税務署に申告している。現在、10月である。	親は10月には税務署に申告していた。	entailment	1	月
142	9月以来、弥八は輿に望んでいる。現在、10月である。	弥八は11月には輿に望んでいた。	neutral	1	月
143	11月以来、職人は範囲に調整している。現在、3月である。	職人は12月には範囲に調整していた。	neutral	1	月
144	6月以来、子供はあちこちに伸ばせている。現在、9月である。	子供は1月にはあちこちに伸ばせていた。	contradiction	1	月
145	10月以来、船長は釣りに出船している。現在、11月である。	船長は8月には釣りに出船していた。	contradiction	1	月
146	5月以来、男性は中国に要求している。現在、5月である。	男性は9月には中国に要求していた。	neutral	1	月
147	3月以来、私は下記に引用している。現在、7月である。	私は5月には下記に引用していた。	entailment	1	月
148	10月以来、職員は営業日に受付している。現在、2月である。	職員は9月には営業日に受付していた。	contradiction	1	月
149	5月以来、町長は受賞者に決定している。現在、5月である。	町長は11月には受賞者に決定していた。	neutral	1	月
150	3月以来、私はユニホーム用に承っている。現在、7月である。	私は2月にはユニホーム用に承っていた。	contradiction	1	月
151	1月以来、スタッフは以上に承っている。現在、6月である。	スタッフは12月には以上に承っていた。	neutral	1	月
152	2月以来、スタッフは自転車に受付している。現在、12月である。	スタッフは3月には自転車に受付していた。	entailment	1	月
153	1月以来、子供は引き換えに守っている。現在、12月である。	子供は8月には引き換えに守っていた。	entailment	1	月
154	8月以来、住民はロシアに余儀無いされている。現在、10月である。	住民は10月にはロシアに余儀無いされていた。	entailment	1	月
155	6月以来、業者はサイトに許可している。現在、9月である。	業者は6月にはサイトに許可していた。	entailment	1	月
156	9月以来、選手は緒戦に対戦している。現在、7月である。	選手は11月には緒戦に対戦していた。	neutral	1	月
157	2月以来、全員は議場に承認されている。現在、1月である。	全員は1月には議場に承認されていた。	contradiction	1	月
158	9月以来、知事は坦懐に交換している。現在、11月である。	知事は11月には坦懐に交換していた。	entailment	1	月
159	6月以来、皆さんはタイムに得ている。現在、12月である。	皆さんは4月にはタイムに得ていた。	contradiction	1	月
160	12月以来、労働者は営業所に選任している。現在、9月である。	労働者は5月には営業所に選任していた。	contradiction	1	月
161	2008年2月14日以来、講師は皆様に話している。現在、2011年2月28日である。	講師は2002年10月16日には皆様に話していた。	contradiction	1	年月日
162	2001年4月8日以来、聖徳太子は基に制定している。現在、2003年10月3日である。	聖徳太子は2005年11月30日には基に制定していた。	neutral	1	年月日
163	2014年7月16日以来、石川遼は成功裏に終了している。現在、2015年11月4日である。	石川遼は2014年11月26日には成功裏に終了していた。	entailment	1	年月日
164	2005年6月3日以来、息子はトイレに起きている。現在、2017年7月14日である。	息子は2020年7月30日にはトイレに起きていた。	neutral	1	年月日
165	2016年7月5日以来、総裁は記者に強調している。現在、2020年9月19日である。	総裁は2019年2月17日には記者に強調していた。	entailment	1	年月日
166	2016年12月13日以来、相手はメニューに選べている。現在、2012年11月25日である。	相手は2003年10月18日にはメニューに選べていた。	contradiction	1	年月日
167	2006年6月20日以来、彼女はハワイに帰れている。現在、2011年3月13日である。	彼女は2007年4月29日にはハワイに帰れていた。	entailment	1	年月日
168	2012年7月4日以来、友達は永久に削除されている。現在、2009年8月11日である。	友達は2004年6月27日には永久に削除されていた。	contradiction	1	年月日
169	2006年3月9日以来、クライアントは自動に削除されている。現在、2000年11月11日である。	クライアントは2005年9月10日には自動に削除されていた。	contradiction	1	年月日
170	2011年1月3日以来、弁護士は警官に受けている。現在、2018年9月2日である。	弁護士は2009年10月8日には警官に受けていた。	contradiction	1	年月日
171	2015年6月19日以来、医師は県に要望している。現在、2001年3月8日である。	医師は2020年9月13日には県に要望していた。	neutral	1	年月日
172	2005年11月25日以来、男は声に揺らしている。現在、2015年4月20日である。	男は2020年9月19日には声に揺らしていた。	neutral	1	年月日
173	2018年3月24日以来、私は余興に頂いている。現在、2005年1月7日である。	私は2009年11月8日には余興に頂いていた。	contradiction	1	年月日
174	2007年10月6日以来、総理は一番に考えている。現在、2015年9月19日である。	総理は2012年4月11日には一番に考えていた。	entailment	1	年月日
175	2010年12月5日以来、兄貴は説得に走っている。現在、2005年7月12日である。	兄貴は2003年5月22日には説得に走っていた。	contradiction	1	年月日
176	2002年10月17日以来、スタッフはタイムに交流している。現在、2001年4月27日である。	スタッフは2006年2月16日にはタイムに交流していた。	neutral	1	年月日
177	2012年12月16日以来、私は上記に回答している。現在、2010年6月13日である。	私は2003年8月15日には上記に回答していた。	contradiction	1	年月日
178	2003年5月16日以来、市長は旦那に渡している。現在、2005年4月19日である。	市長は2011年10月3日には旦那に渡していた。	neutral	1	年月日
179	2009年10月19日以来、姫はともかに御座っている。現在、2008年1月26日である。	姫は2001年10月8日にはともかに御座っていた。	contradiction	1	年月日
180	2012年6月20日以来、兄弟は世界に分かっている。現在、2010年8月30日である。	兄弟は2016年4月29日には世界に分かっていた。	neutral	1	年月日
181	2014年3月15日以来、全員はますみに欠いている。現在、2018年5月12日である。	全員は2018年12月28日にはますみに欠いていた。	neutral	1	年月日
182	2006年11月23日以来、ガイドは方々に伝えるしている。現在、2005年11月22日である。	ガイドは2007年5月31日には方々に伝えるしていた。	neutral	1	年月日
183	2020年6月13日以来、私は褒美に頂いている。現在、2015年12月6日である。	私は2001年6月30日には褒美に頂いていた。	contradiction	1	年月日
184	2018年3月21日以来、教徒は影響に独立している。現在、2016年10月26日である。	教徒は2011年3月3日には影響に独立していた。	contradiction	1	年月日
185	2018年6月18日以来、旦那はクスリに溺れている。現在、2005年10月21日である。	旦那は2008年10月28日にはクスリに溺れていた。	contradiction	1	年月日
186	2014年1月17日以来、職員は間に受付している。現在、2020年12月2日である。	職員は2010年5月21日には間に受付していた。	contradiction	1	年月日
187	2018年2月16日以来、私はポイントに攻めている。現在、2013年7月17日である。	私は2007年3月10日にはポイントに攻めていた。	contradiction	1	年月日
188	2011年3月11日以来、管理人は写真に有している。現在、2012年3月21日である。	管理人は2020年9月26日には写真に有していた。	neutral	1	年月日
189	2011年6月4日以来、長男は受付に成っている。現在、2004年2月6日である。	長男は2013年4月5日には受付に成っていた。	neutral	1	年月日
190	2000年7月3日以来、子供は尾瀬に学んでいる。現在、2017年9月9日である。	子供は2001年10月8日には尾瀬に学んでいた。	entailment	1	年月日
191	2015年9月20日以来、子供は通路に伸ばせている。現在、2011年7月9日である。	子供は2002年3月13日には通路に伸ばせていた。	contradiction	1	年月日
192	2000年9月4日以来、攻撃者は順番に行っている。現在、2015年10月24日である。	攻撃者は2015年7月3日には順番に行っていた。	entailment	1	年月日
193	2007年1月3日以来、夫は解雇に鳴っている。現在、2013年11月23日である。	夫は2000年4月23日には解雇に鳴っていた。	contradiction	1	年月日
194	2016年12月3日以来、息子はアパートに始めている。現在、2017年3月16日である。	息子は2015年8月3日にはアパートに始めていた。	contradiction	1	年月日
195	2020年12月24日以来、私は経営に被っている。現在、2009年4月4日である。	私は2012年1月1日には経営に被っていた。	contradiction	1	年月日
196	2007年10月27日以来、男はポイントに早めている。現在、2013年1月24日である。	男は2001年10月9日にはポイントに早めていた。	contradiction	1	年月日
197	2015年6月16日以来、大人は活躍に離している。現在、2002年12月31日である。	大人は2018年7月13日には活躍に離していた。	neutral	1	年月日
198	2008年6月4日以来、審査員は優秀賞に決定している。現在、2004年5月25日である。	審査員は2010年5月29日には優秀賞に決定していた。	neutral	1	年月日
199	2006年8月3日以来、家族は母に挿している。現在、2007年6月18日である。	家族は2016年12月4日には母に挿していた。	neutral	1	年月日
200	2010年10月6日以来、保護者は子供に離している。現在、2006年6月11日である。	保護者は2007年10月3日には子供に離していた。	contradiction	1	年月日
201	12月18日以来、被告は公務員に付与している。現在、7月13日である。	被告は11月28日には公務員に付与していた。	contradiction	1	月日
202	2月13日以来、親は保健所に通報されている。現在、4月2日である。	親は10月27日には保健所に通報されていた。	neutral	1	月日
203	2月12日以来、所長は引き換えに依頼されている。現在、8月12日である。	所長は7月14日には引き換えに依頼されていた。	entailment	1	月日
204	6月3日以来、カップルは目当てに歩いている。現在、7月30日である。	カップルは1月1日には目当てに歩いていた。	contradiction	1	月日
205	6月21日以来、私はコンテストに頂いている。現在、9月5日である。	私は7月14日にはコンテストに頂いていた。	entailment	1	月日
206	12月16日以来、女子は大会に対戦している。現在、8月28日である。	女子は9月16日には大会に対戦していた。	contradiction	1	月日
207	6月18日以来、私は評議員に聴取している。現在、3月29日である。	私は9月21日には評議員に聴取していた。	neutral	1	月日
208	2月16日以来、彼は縦に割っている。現在、6月26日である。	彼は7月22日には縦に割っていた。	neutral	1	月日
209	3月15日以来、リーダーは直に終了している。現在、9月21日である。	リーダーは6月21日には直に終了していた。	entailment	1	月日
210	4月30日以来、相手は発言に害すすっている。現在、7月1日である。	相手は11月12日には発言に害すすっていた。	neutral	1	月日
211	4月25日以来、吉兵衛は茨城に営んでいる。現在、1月17日である。	吉兵衛は11月6日には茨城に営んでいた。	neutral	1	月日
212	10月30日以来、父ちゃんは方面に仕事している。現在、4月19日である。	父ちゃんは9月15日には方面に仕事していた。	contradiction	1	月日
213	12月1日以来、大臣は下に制定している。現在、5月11日である。	大臣は3月16日には下に制定していた。	contradiction	1	月日
214	6月10日以来、研究者は微視的に検討している。現在、9月6日である。	研究者は1月10日には微視的に検討していた。	contradiction	1	月日
215	6月29日以来、聖徳太子は規定に制定している。現在、7月12日である。	聖徳太子は11月2日には規定に制定していた。	neutral	1	月日
216	11月6日以来、村人は茉莉に休業している。現在、5月18日である。	村人は7月21日には茉莉に休業していた。	contradiction	1	月日
217	6月16日以来、私は早足に去っている。現在、7月7日である。	私は8月24日には早足に去っていた。	neutral	1	月日
218	8月7日以来、私は姿に緩めている。現在、2月13日である。	私は3月29日には姿に緩めていた。	contradiction	1	月日
219	12月1日以来、使用者は書面に明示している。現在、4月19日である。	使用者は7月26日には書面に明示していた。	contradiction	1	月日
220	9月13日以来、親は他人に貼っている。現在、6月3日である。	親は9月5日には他人に貼っていた。	contradiction	1	月日
221	7月15日以来、先生は皆様に頂いている。現在、1月13日である。	先生は1月6日には皆様に頂いていた。	contradiction	1	月日
222	11月20日以来、大臣は神に絶っている。現在、7月14日である。	大臣は2月8日には神に絶っていた。	contradiction	1	月日
223	8月4日以来、教官は学生に講義している。現在、11月7日である。	教官は9月24日には学生に講義していた。	entailment	1	月日
224	8月26日以来、参加者は多勢に余儀無いされている。現在、1月18日である。	参加者は3月13日には多勢に余儀無いされていた。	contradiction	1	月日
225	1月18日以来、私はたびに被っている。現在、7月19日である。	私は10月24日にはたびに被っていた。	neutral	1	月日
226	9月22日以来、娘は転換に休んでいる。現在、11月9日である。	娘は1月7日には転換に休んでいた。	contradiction	1	月日
227	11月18日以来、市民は皆に広げている。現在、10月6日である。	市民は6月25日には皆に広げていた。	contradiction	1	月日
228	5月26日以来、全員は時に欠いている。現在、10月11日である。	全員は12月21日には時に欠いていた。	neutral	1	月日
229	8月5日以来、男は部隊に敢行している。現在、1月19日である。	男は2月6日には部隊に敢行していた。	contradiction	1	月日
230	11月17日以来、知事は公務員に付与している。現在、10月2日である。	知事は3月27日には公務員に付与していた。	contradiction	1	月日
231	4月15日以来、私は下記に回答している。現在、3月12日である。	私は1月12日には下記に回答していた。	contradiction	1	月日
232	2月19日以来、彼氏は嫁に切り出している。現在、10月17日である。	彼氏は12月24日には嫁に切り出していた。	neutral	1	月日
233	6月17日以来、神は下に行っている。現在、8月9日である。	神は9月17日には下に行っていた。	neutral	1	月日
234	7月29日以来、役員はグループに決定されている。現在、8月6日である。	役員は5月28日にはグループに決定されていた。	contradiction	1	月日
235	2月3日以来、社長は風に知り合っている。現在、1月13日である。	社長は5月6日には風に知り合っていた。	neutral	1	月日
236	10月10日以来、若者は空襲に化している。現在、7月23日である。	若者は1月29日には空襲に化していた。	contradiction	1	月日
237	5月1日以来、私は製品に受けるしている。現在、5月19日である。	私は3月2日には製品に受けるしていた。	contradiction	1	月日
238	3月3日以来、全員は仏様に成っている。現在、1月8日である。	全員は10月13日には仏様に成っていた。	neutral	1	月日
239	6月22日以来、私は他者に伝わっている。現在、8月28日である。	私は9月2日には他者に伝わっていた。	neutral	1	月日
240	2月4日以来、男の子は家に一緒だている。現在、10月8日である。	男の子は4月15日には家に一緒だていた。	entailment	1	月日
241	21日以来、中国人はサポートに探している。現在、19日である。	中国人は5日にはサポートに探していた。	contradiction	1	日
242	3日以来、スタッフは水に承っている。現在、7日である。	スタッフは10日には水に承っていた。	neutral	1	日
243	20日以来、監督はフリーダムに動いている。現在、13日である。	監督は21日にはフリーダムに動いていた。	neutral	1	日
244	7日以来、審査員は投票に決定している。現在、27日である。	審査員は27日には投票に決定していた。	entailment	1	日
245	10日以来、市長は議会に選定している。現在、23日である。	市長は24日には議会に選定していた。	neutral	1	日
246	4日以来、業者は押さえにきている。現在、12日である。	業者は15日には押さえにきていた。	neutral	1	日
247	18日以来、総長は手に者している。現在、15日である。	総長は26日には手に者していた。	neutral	1	日
