num	premise	hypothesis	gold_label	template_num	time_format
23	ライバル は ポイント 差 に ギャップ を 詰めて いる 。	ライバル は 現在 ポイント 差 に ギャップ を 詰めて いる 。	entailment	1	None
24	私 は 人々 に 止め を 挿して いる 。	私 は 現在 人々 に 止め を 挿して いる 。	entailment	1	None
25	飼い主 は 相手 に 気持ち を 緩めて いる 。	飼い主 は 現在 相手 に 気持ち を 緩めて いる 。	entailment	1	None
26	高校 生 は 手 に 口 を 塞いで いる 。	高校 生 は 現在 手 に 口 を 塞いで いる 。	entailment	1	None
27	彼 は 方向 に 身体 を 翻して いる 。	彼 は 現在 方向 に 身体 を 翻して いる 。	entailment	1	None
28	私 は 暮れ に 一体 何 を 血迷って いる 。	私 は 現在 暮れ に 一体 何 を 血迷って いる 。	entailment	1	None
29	不良 は 後場 に ビハインド を 縮めて いる 。	不良 は 現在 後場 に ビハインド を 縮めて いる 。	entailment	1	None
30	全員 は 運転 に 一切 気 を 抜けて いる 。	全員 は 現在 運転 に 一切 気 を 抜けて いる 。	entailment	1	None
31	彼女 は 痛み に 体 を 捩って いる 。	彼女 は 現在 痛み に 体 を 捩って いる 。	entailment	1	None
32	男性 は ロープ に 手 を 吊って いる 。	男性 は 現在 ロープ に 手 を 吊って いる 。	entailment	1	None
33	不良 は 後場 に 包囲 網 を 縮めて いる 。	不良 は 現在 後場 に 包囲 網 を 縮めて いる 。	entailment	1	None
34	親父 は 一言 に ナニ を 血迷って いる 。	親父 は 現在 一言 に ナニ を 血迷って いる 。	entailment	1	None
35	男 は 挙げ句 に 腕 を 吊って いる 。	男 は 現在 挙げ句 に 腕 を 吊って いる 。	entailment	1	None
36	私 は 下 に 突然 姿 を 晦まして いる 。	私 は 現在 下 に 突然 姿 を 晦まして いる 。	entailment	1	None
37	男 は 息子 に 金 を せびって いる 。	男 は 現在 息子 に 金 を せびって いる 。	entailment	1	None
38	姉 は 宙 に 身体 を 翻して いる 。	姉 は 現在 宙 に 身体 を 翻して いる 。	entailment	1	None
39	素人 は 久美子 に プレー を せがんで いる 。	素人 は 現在 久美子 に プレー を せがんで いる 。	entailment	1	None
40	騎手 は ポイント 差 に 点差 を 詰めて いる 。	騎手 は 現在 ポイント 差 に 点差 を 詰めて いる 。	entailment	1	None
41	相手 は 隙 に 突然 姿 を 晦まして いる 。	相手 は 現在 隙 に 突然 姿 を 晦まして いる 。	entailment	1	None
42	母 は 一言 に 一体 何 を 血迷って いる 。	母 は 現在 一言 に 一体 何 を 血迷って いる 。	entailment	1	None
43	私 は フリーダム に 空間 を 飛べて いる 。	私 は 現在 フリーダム に 空間 を 飛べて いる 。	entailment	1	None
44	質問 者 は 込み に 印象 を 悪い さ れて いる 。	質問 者 は 現在 込み に 印象 を 悪い さ れて いる 。	entailment	1	None
45	ライバル は 打 差 に 鞘 を 詰めて いる 。	ライバル は 現在 打 差 に 鞘 を 詰めて いる 。	entailment	1	None
46	女性 は 旦那 に 別れ を 切り出して いる 。	女性 は 現在 旦那 に 別れ を 切り出して いる 。	entailment	1	None
47	皆 は 男 に 名義 を 偽って いる 。	皆 は 現在 男 に 名義 を 偽って いる 。	entailment	1	None
48	子供 は 方面 に 身体 を 伸ばせて いる 。	子供 は 現在 方面 に 身体 を 伸ばせて いる 。	entailment	1	None
49	素人 は 優子 に 写真 を せがんで いる 。	素人 は 現在 優子 に 写真 を せがんで いる 。	entailment	1	None
50	父親 は 風 に 声 を 荒らげて いる 。	父親 は 現在 風 に 声 を 荒らげて いる 。	entailment	1	None
51	アスカ は 痛み に 身 を 捩って いる 。	アスカ は 現在 痛み に 身 を 捩って いる 。	entailment	1	None
52	主人 は 声 に 目 を 覚まして いる 。	主人 は 現在 声 に 目 を 覚まして いる 。	entailment	1	None
53	不良 は 前場 に 勝ち 点 を 縮めて いる 。	不良 は 現在 前場 に 勝ち 点 を 縮めて いる 。	entailment	1	None
54	女性 は 隙 に 突然 姿 を 晦まして いる 。	女性 は 現在 隙 に 突然 姿 を 晦まして いる 。	entailment	1	None
55	選手 は 隙 に 場所 を 去って いる 。	選手 は 現在 隙 に 場所 を 去って いる 。	entailment	1	None
56	投手 は 凡退 に コーチ を 降りて いる 。	投手 は 現在 凡退 に コーチ を 降りて いる 。	entailment	1	None
57	姉 は 闇 に 決心 を 翻して いる 。	姉 は 現在 闇 に 決心 を 翻して いる 。	entailment	1	None
58	妻 は 子供 に 注射 針 を 挿して いる 。	妻 は 現在 子供 に 注射 針 を 挿して いる 。	entailment	1	None
59	選手 は 打 差 に ゲーム 差 を 詰めて いる 。	選手 は 現在 打 差 に ゲーム 差 を 詰めて いる 。	entailment	1	None
60	不良 は 後場 に マイナス 幅 を 縮めて いる 。	不良 は 現在 後場 に マイナス 幅 を 縮めて いる 。	entailment	1	None
61	女性 は 私 に 別れ話 を 切り出して いる 。	女性 は 現在 私 に 別れ話 を 切り出して いる 。	entailment	1	None
62	不良 は 近辺 に 包囲 網 を 縮めて いる 。	不良 は 現在 近辺 に 包囲 網 を 縮めて いる 。	entailment	1	None
63	家族 は 先生 に 注射 針 を 挿して いる 。	家族 は 現在 先生 に 注射 針 を 挿して いる 。	entailment	1	None
64	旦那 は 彼 に 離婚 話 を 切り出して いる 。	旦那 は 現在 彼 に 離婚 話 を 切り出して いる 。	entailment	1	None
65	保護 者 は 記事 に 目 を 離して いる 。	保護 者 は 現在 記事 に 目 を 離して いる 。	entailment	1	None
66	私 は 風 に 茶 を 濁して いる 。	私 は 現在 風 に 茶 を 濁して いる 。	entailment	1	None
67	女性 は 妻 に 離婚 を 切り出して いる 。	女性 は 現在 妻 に 離婚 を 切り出して いる 。	entailment	1	None
68	保護 者 は 動向 に 瞳 を 離して いる 。	保護 者 は 現在 動向 に 瞳 を 離して いる 。	entailment	1	None
69	私 は 彼女 に 離婚 を 切り出して いる 。	私 は 現在 彼女 に 離婚 を 切り出して いる 。	entailment	1	None
70	姉 は 隙 に 言 を 翻して いる 。	姉 は 現在 隙 に 言 を 翻して いる 。	entailment	1	None
71	選手 は 打 差 に 点差 を 詰めて いる 。	選手 は 現在 打 差 に 点差 を 詰めて いる 。	entailment	1	None
72	私 は 風 に 上空 を 飛べて いる 。	私 は 現在 風 に 上空 を 飛べて いる 。	entailment	1	None
73	飼い主 は 勝利 に 気 を 緩めて いる 。	飼い主 は 現在 勝利 に 気 を 緩めて いる 。	entailment	1	None
74	妻 は 彼 に 迷惑 を 切り出して いる 。	妻 は 現在 彼 に 迷惑 を 切り出して いる 。	entailment	1	None
75	選手 は ポイント 差 に 着差 を 詰めて いる 。	選手 は 現在 ポイント 差 に 着差 を 詰めて いる 。	entailment	1	None
76	私 は 先生 に 後ろ 指 を 挿して いる 。	私 は 現在 先生 に 後ろ 指 を 挿して いる 。	entailment	1	None
77	私 は 人々 に 釘 を 挿して いる 。	私 は 現在 人々 に 釘 を 挿して いる 。	entailment	1	None
78	妻 は 子供 に 釘 を 挿して いる 。	妻 は 現在 子供 に 釘 を 挿して いる 。	entailment	1	None
79	母さん は 物音 に 芽 を 覚まして いる 。	母さん は 現在 物音 に 芽 を 覚まして いる 。	entailment	1	None
80	私 は 挙げ句 に 茶 を 濁して いる 。	私 は 現在 挙げ句 に 茶 を 濁して いる 。	entailment	1	None
81	2008 年 以来 、 審査 員 は 優秀 賞 に 決定 して いる 。 現在 、 2004 年 である 。	審査 員 は 2010 年 に は 優秀 賞 に 決定 して いた 。	neutral	2	年
82	2006 年 以来 、 家族 は 母 に 挿して いる 。 現在 、 2007 年 である 。	家族 は 2016 年 に は 母 に 挿して いた 。	neutral	2	年
83	2010 年 以来 、 保護 者 は 子供 に 離して いる 。 現在 、 2006 年 である 。	保護 者 は 2007 年 に は 子供 に 離して いた 。	contradiction	2	年
84	2006 年 以来 、 被告 は 公務 員 に 付与 して いる 。 現在 、 2013 年 である 。	被告 は 2014 年 に は 公務 員 に 付与 して いた 。	neutral	2	年
85	2018 年 以来 、 親 は 保健 所 に 通報 さ れて いる 。 現在 、 2013 年 である 。	親 は 2019 年 に は 保健 所 に 通報 さ れて いた 。	neutral	2	年
86	2002 年 以来 、 所長 は 引き換え に 依頼 さ れて いる 。 現在 、 2020 年 である 。	所長 は 2005 年 に は 引き換え に 依頼 さ れて いた 。	entailment	2	年
87	2017 年 以来 、 カップル は 目当て に 歩いて いる 。 現在 、 2009 年 である 。	カップル は 2014 年 に は 目当て に 歩いて いた 。	contradiction	2	年
88	2006 年 以来 、 私 は コンテスト に 頂いて いる 。 現在 、 2014 年 である 。	私 は 2005 年 に は コンテスト に 頂いて いた 。	contradiction	2	年
89	2016 年 以来 、 女子 は 大会 に 対戦 して いる 。 現在 、 2007 年 である 。	女子 は 2006 年 に は 大会 に 対戦 して いた 。	contradiction	2	年
90	2012 年 以来 、 私 は 評議 員 に 聴取 して いる 。 現在 、 2007 年 である 。	私 は 2006 年 に は 評議 員 に 聴取 して いた 。	contradiction	2	年
91	2011 年 以来 、 彼 は 縦 に 割って いる 。 現在 、 2005 年 である 。	彼 は 2014 年 に は 縦 に 割って いた 。	neutral	2	年
92	2015 年 以来 、 リーダー は 直 に 終了 して いる 。 現在 、 2015 年 である 。	リーダー は 2010 年 に は 直 に 終了 して いた 。	contradiction	2	年
93	2020 年 以来 、 相手 は 発言 に 害す すって いる 。 現在 、 2014 年 である 。	相手 は 2014 年 に は 発言 に 害す すって いた 。	contradiction	2	年
94	2007 年 以来 、 吉兵衛 は 茨城 に 営んで いる 。 現在 、 2013 年 である 。	吉兵衛 は 2012 年 に は 茨城 に 営んで いた 。	entailment	2	年
95	2018 年 以来 、 父ちゃん は 方面 に 仕事 して いる 。 現在 、 2019 年 である 。	父ちゃん は 2020 年 に は 方面 に 仕事 して いた 。	neutral	2	年
96	2005 年 以来 、 大臣 は 下 に 制定 して いる 。 現在 、 2015 年 である 。	大臣 は 2006 年 に は 下 に 制定 して いた 。	entailment	2	年
97	2014 年 以来 、 研究 者 は 微視的 に 検討 して いる 。 現在 、 2020 年 である 。	研究 者 は 2020 年 に は 微視的 に 検討 して いた 。	entailment	2	年
98	2010 年 以来 、 聖徳太子 は 規定 に 制定 して いる 。 現在 、 2003 年 である 。	聖徳太子 は 2013 年 に は 規定 に 制定 して いた 。	neutral	2	年
99	2010 年 以来 、 村人 は 茉莉 に 休業 して いる 。 現在 、 2019 年 である 。	村人 は 2019 年 に は 茉莉 に 休業 して いた 。	entailment	2	年
100	2013 年 以来 、 私 は 早 足 に 去って いる 。 現在 、 2020 年 である 。	私 は 2011 年 に は 早 足 に 去って いた 。	contradiction	2	年
101	2009 年 以来 、 私 は 姿 に 緩めて いる 。 現在 、 2014 年 である 。	私 は 2012 年 に は 姿 に 緩めて いた 。	entailment	2	年
102	2000 年 以来 、 使用 者 は 書面 に 明示 して いる 。 現在 、 2009 年 である 。	使用 者 は 2004 年 に は 書面 に 明示 して いた 。	entailment	2	年
103	2016 年 以来 、 親 は 他人 に 貼って いる 。 現在 、 2011 年 である 。	親 は 2000 年 に は 他人 に 貼って いた 。	contradiction	2	年
104	2012 年 以来 、 先生 は 皆様 に 頂いて いる 。 現在 、 2003 年 である 。	先生 は 2017 年 に は 皆様 に 頂いて いた 。	neutral	2	年
105	2019 年 以来 、 大臣 は 神 に 絶って いる 。 現在 、 2019 年 である 。	大臣 は 2010 年 に は 神 に 絶って いた 。	contradiction	2	年
106	2011 年 以来 、 教官 は 学生 に 講義 して いる 。 現在 、 2013 年 である 。	教官 は 2014 年 に は 学生 に 講義 して いた 。	neutral	2	年
107	2011 年 以来 、 参加 者 は 多勢 に 余儀無い さ れて いる 。 現在 、 2004 年 である 。	参加 者 は 2006 年 に は 多勢 に 余儀無い さ れて いた 。	contradiction	2	年
108	2005 年 以来 、 私 は たび に 被って いる 。 現在 、 2018 年 である 。	私 は 2016 年 に は たび に 被って いた 。	entailment	2	年
109	2007 年 以来 、 娘 は 転換 に 休んで いる 。 現在 、 2003 年 である 。	娘 は 2013 年 に は 転換 に 休んで いた 。	neutral	2	年
110	2017 年 以来 、 市民 は 皆 に 広げて いる 。 現在 、 2015 年 である 。	市民 は 2000 年 に は 皆 に 広げて いた 。	contradiction	2	年
111	2008 年 以来 、 全員 は 時 に 欠いて いる 。 現在 、 2018 年 である 。	全員 は 2008 年 に は 時 に 欠いて いた 。	entailment	2	年
112	2010 年 以来 、 男 は 部隊 に 敢行 して いる 。 現在 、 2005 年 である 。	男 は 2018 年 に は 部隊 に 敢行 して いた 。	neutral	2	年
113	2008 年 以来 、 知事 は 公務 員 に 付与 して いる 。 現在 、 2003 年 である 。	知事 は 2020 年 に は 公務 員 に 付与 して いた 。	neutral	2	年
114	2003 年 以来 、 私 は 下記 に 回答 して いる 。 現在 、 2004 年 である 。	私 は 2017 年 に は 下記 に 回答 して いた 。	neutral	2	年
115	2011 年 以来 、 彼氏 は 嫁 に 切り出して いる 。 現在 、 2005 年 である 。	彼氏 は 2011 年 に は 嫁 に 切り出して いた 。	neutral	2	年
116	2016 年 以来 、 神 は 下 に 行って いる 。 現在 、 2002 年 である 。	神 は 2008 年 に は 下 に 行って いた 。	contradiction	2	年
117	2002 年 以来 、 役員 は グループ に 決定 さ れて いる 。 現在 、 2017 年 である 。	役員 は 2013 年 に は グループ に 決定 さ れて いた 。	entailment	2	年
118	2014 年 以来 、 社長 は 風 に 知り合って いる 。 現在 、 2011 年 である 。	社長 は 2012 年 に は 風 に 知り合って いた 。	contradiction	2	年
119	2019 年 以来 、 若者 は 空襲 に 化して いる 。 現在 、 2004 年 である 。	若者 は 2020 年 に は 空襲 に 化して いた 。	neutral	2	年
120	2011 年 以来 、 私 は 製品 に 受ける して いる 。 現在 、 2000 年 である 。	私 は 2019 年 に は 製品 に 受ける して いた 。	neutral	2	年
121	2009 年 以来 、 全員 は 仏様 に 成って いる 。 現在 、 2015 年 である 。	全員 は 2013 年 に は 仏様 に 成って いた 。	entailment	2	年
122	2000 年 以来 、 私 は 他者 に 伝わって いる 。 現在 、 2003 年 である 。	私 は 2002 年 に は 他者 に 伝わって いた 。	entailment	2	年
123	2001 年 以来 、 男の子 は 家 に 一緒 だて いる 。 現在 、 2004 年 である 。	男の子 は 2016 年 に は 家 に 一緒だ ていた 。	neutral	2	年
124	2014 年 以来 、 中国 人 は サポート に 探して いる 。 現在 、 2013 年 である 。	中国 人 は 2010 年 に は サポート に 探して いた 。	contradiction	2	年
125	2019 年 以来 、 スタッフ は 水 に 承って いる 。 現在 、 2004 年 である 。	スタッフ は 2018 年 に は 水 に 承って いた 。	contradiction	2	年
126	2018 年 以来 、 監督 は フリーダム に 動いて いる 。 現在 、 2001 年 である 。	監督 は 2008 年 に は フリーダム に 動いて いた 。	contradiction	2	年
127	2012 年 以来 、 審査 員 は 投票 に 決定 して いる 。 現在 、 2002 年 である 。	審査 員 は 2006 年 に は 投票 に 決定 して いた 。	contradiction	2	年
128	2019 年 以来 、 市長 は 議会 に 選定 して いる 。 現在 、 2010 年 である 。	市長 は 2011 年 に は 議会 に 選定 して いた 。	contradiction	2	年
129	2011 年 以来 、 業者 は 押さえ に きて いる 。 現在 、 2011 年 である 。	業者 は 2004 年 に は 押さえ に きて いた 。	contradiction	2	年
130	2016 年 以来 、 総長 は 手 に 者 して いる 。 現在 、 2019 年 である 。	総長 は 2012 年 に は 手 に 者 して いた 。	contradiction	2	年
131	2012 年 以来 、 リーダー は 事情 に 終了 して いる 。 現在 、 2017 年 である 。	リーダー は 2008 年 に は 事情 に 終了 して いた 。	contradiction	2	年
132	2012 年 以来 、 顧客 は 順番 に 選べて いる 。 現在 、 2016 年 である 。	顧客 は 2006 年 に は 順番 に 選べて いた 。	contradiction	2	年
133	2019 年 以来 、 国民 は 水滴 に 凌いで いる 。 現在 、 2014 年 である 。	国民 は 2011 年 に は 水滴 に 凌いで いた 。	contradiction	2	年
134	2020 年 以来 、 亜美 は 金利 に 上昇 して いる 。 現在 、 2012 年 である 。	亜美 は 2016 年 に は 金利 に 上昇 して いた 。	contradiction	2	年
135	2008 年 以来 、 ライバル は ポイント 差 に 詰めて いる 。 現在 、 2015 年 である 。	ライバル は 2011 年 に は ポイント 差 に 詰めて いた 。	entailment	2	年
136	2007 年 以来 、 私 は 上 に 捏ねて いる 。 現在 、 2015 年 である 。	私 は 2012 年 に は 上 に 捏ねて いた 。	entailment	2	年
137	2012 年 以来 、 乗客 は 大阪 に 下車 して いる 。 現在 、 2007 年 である 。	乗客 は 2007 年 に は 大阪 に 下車 して いた 。	contradiction	2	年
138	2011 年 以来 、 代表 は 対象 に 行って いる 。 現在 、 2001 年 である 。	代表 は 2011 年 に は 対象 に 行って いた 。	neutral	2	年
139	2012 年 以来 、 被告 は 無線 局 に 付与 して いる 。 現在 、 2011 年 である 。	被告 は 2011 年 に は 無線 局 に 付与 して いた 。	contradiction	2	年
140	2008 年 以来 、 客 は 私 に 諦めて いる 。 現在 、 2005 年 である 。	客 は 2002 年 に は 私 に 諦めて いた 。	contradiction	2	年
141	2002 年 以来 、 翔 は バアル に 屈めて いる 。 現在 、 2007 年 である 。	翔 は 2001 年 に は バアル に 屈めて いた 。	contradiction	2	年
142	2018 年 以来 、 全員 は 内 に 化して いる 。 現在 、 2008 年 である 。	全員 は 2013 年 に は 内 に 化して いた 。	contradiction	2	年
143	2014 年 以来 、 選手 は 混雑 に 断念 して いる 。 現在 、 2010 年 である 。	選手 は 2005 年 に は 混雑 に 断念 して いた 。	contradiction	2	年
144	2018 年 以来 、 私 は 抵抗 に 鳴って いる 。 現在 、 2019 年 である 。	私 は 2014 年 に は 抵抗 に 鳴って いた 。	contradiction	2	年
145	2017 年 以来 、 参加 者 は ベルト に 余儀無い さ れて いる 。 現在 、 2014 年 である 。	参加 者 は 2018 年 に は ベルト に 余儀無い さ れて いた 。	neutral	2	年
146	2016 年 以来 、 権 者 は 景観 賞 に 決定 して いる 。 現在 、 2010 年 である 。	権 者 は 2002 年 に は 景観 賞 に 決定 して いた 。	contradiction	2	年
147	2015 年 以来 、 亜衣 は 時間 帯 に 出て いる 。 現在 、 2010 年 である 。	亜衣 は 2018 年 に は 時間 帯 に 出て いた 。	neutral	2	年
148	2020 年 以来 、 高校 生 は 手 に 塞いで いる 。 現在 、 2009 年 である 。	高校 生 は 2008 年 に は 手 に 塞いで いた 。	contradiction	2	年
149	2000 年 以来 、 弥八 は 方向 に 望んで いる 。 現在 、 2016 年 である 。	弥八 は 2016 年 に は 方向 に 望んで いた 。	entailment	2	年
150	2016 年 以来 、 マネージャー は プラス に 調整 して いる 。 現在 、 2018 年 である 。	マネージャー は 2018 年 に は プラス に 調整 して いた 。	entailment	2	年
151	2009 年 以来 、 選手 は コト に 見て いる 。 現在 、 2011 年 である 。	選手 は 2018 年 に は コト に 見て いた 。	neutral	2	年
152	2020 年 以来 、 知事 は 通り に 決定 して いる 。 現在 、 2006 年 である 。	知事 は 2005 年 に は 通り に 決定 して いた 。	contradiction	2	年
153	2018 年 以来 、 皆 は 耽美 に 思い出して いる 。 現在 、 2004 年 である 。	皆 は 2015 年 に は 耽美 に 思い出して いた 。	contradiction	2	年
154	2000 年 以来 、 母 は 管理 者 に 返納 して いる 。 現在 、 2001 年 である 。	母 は 2009 年 に は 管理 者 に 返納 して いた 。	neutral	2	年
155	2009 年 以来 、 ライバル は ポイント 差 に 詰めて いる 。 現在 、 2019 年 である 。	ライバル は 2008 年 に は ポイント 差 に 詰めて いた 。	contradiction	2	年
156	2012 年 以来 、 客 は 米 に きて いる 。 現在 、 2011 年 である 。	客 は 2013 年 に は 米 に きて いた 。	neutral	2	年
157	2007 年 以来 、 院長 は 寝耳 に 話して いる 。 現在 、 2001 年 である 。	院長 は 2006 年 に は 寝耳 に 話して いた 。	contradiction	2	年
158	2011 年 以来 、 市長 は 労働 省 に 要望 して いる 。 現在 、 2010 年 である 。	市長 は 2005 年 に は 労働 省 に 要望 して いた 。	contradiction	2	年
159	2010 年 以来 、 サポーター は 夫婦 に 取材 して いる 。 現在 、 2001 年 である 。	サポーター は 2013 年 に は 夫婦 に 取材 して いた 。	neutral	2	年
160	2003 年 以来 、 男 は それぞれ に 選べて いる 。 現在 、 2016 年 である 。	男 は 2005 年 に は それぞれ に 選べて いた 。	entailment	2	年
161	2020 年 11 月 以来 、 ボランティア は 日本 に 成って いる 。 現在 、 2014 年 1 月 である 。	ボランティア は 2010 年 10 月 に は 日本 に 成って いた 。	contradiction	2	年月
162	2007 年 5 月 以来 、 議員 は 知事 に 質問 して いる 。 現在 、 2009 年 2 月 である 。	議員 は 2010 年 2 月 に は 知事 に 質問 して いた 。	neutral	2	年月
163	2010 年 12 月 以来 、 神 は 近く に して いる 。 現在 、 2018 年 4 月 である 。	神 は 2011 年 8 月 に は 近く に して いた 。	entailment	2	年月
164	2012 年 6 月 以来 、 選手 は 国民 に アピール して いる 。 現在 、 2004 年 3 月 である 。	選手 は 2011 年 8 月 に は 国民 に アピール して いた 。	contradiction	2	年月
165	2009 年 2 月 以来 、 友人 は 家族 に 切って いる 。 現在 、 2016 年 3 月 である 。	友人 は 2006 年 6 月 に は 家族 に 切って いた 。	contradiction	2	年月
166	2005 年 12 月 以来 、 バッテリー は 片手 に 粘って いる 。 現在 、 2000 年 10 月 である 。	バッテリー は 2011 年 6 月 に は 片手 に 粘って いた 。	neutral	2	年月
167	2001 年 1 月 以来 、 社員 は 解雇 に 鳴って いる 。 現在 、 2010 年 9 月 である 。	社員 は 2011 年 11 月 に は 解雇 に 鳴って いた 。	neutral	2	年月
168	2009 年 6 月 以来 、 全員 は 途端 に 化して いる 。 現在 、 2002 年 12 月 である 。	全員 は 2005 年 5 月 に は 途端 に 化して いた 。	contradiction	2	年月
169	2006 年 5 月 以来 、 男 は 声 に 揺らして いる 。 現在 、 2013 年 12 月 である 。	男 は 2018 年 11 月 に は 声 に 揺らして いた 。	neutral	2	年月
170	2015 年 7 月 以来 、 彼 は 声 に 放して いる 。 現在 、 2006 年 1 月 である 。	彼 は 2016 年 3 月 に は 声 に 放して いた 。	neutral	2	年月
171	2013 年 12 月 以来 、 恋人 は 皮切り に スタート して いる 。 現在 、 2002 年 12 月 である 。	恋人 は 2020 年 4 月 に は 皮切り に スタート して いた 。	neutral	2	年月
172	2019 年 10 月 以来 、 私 は 口 に 出来る 。 現在 、 2012 年 7 月 である 。	私 は 2015 年 8 月 に は 口 に 出来た 。	contradiction	2	年月
173	2008 年 4 月 以来 、 カップル は 集め に 歩いて いる 。 現在 、 2016 年 7 月 である 。	カップル は 2004 年 5 月 に は 集め に 歩いて いた 。	contradiction	2	年月
174	2012 年 5 月 以来 、 選手 は 傾向 に 出発 して いる 。 現在 、 2005 年 4 月 である 。	選手 は 2016 年 1 月 に は 傾向 に 出発 して いた 。	neutral	2	年月
175	2009 年 10 月 以来 、 ヒロイン は 国家 に 変わって いる 。 現在 、 2000 年 3 月 である 。	ヒロイン は 2009 年 4 月 に は 国家 に 変わって いた 。	contradiction	2	年月
176	2013 年 5 月 以来 、 僕 は 医師 に 聞いて いる 。 現在 、 2008 年 4 月 である 。	僕 は 2009 年 3 月 に は 医師 に 聞いて いた 。	contradiction	2	年月
177	2001 年 6 月 以来 、 男 は 声 に 速めて いる 。 現在 、 2007 年 5 月 である 。	男 は 2000 年 1 月 に は 声 に 速めて いた 。	contradiction	2	年月
178	2014 年 3 月 以来 、 皆 は 夢 に 見て いる 。 現在 、 2005 年 5 月 である 。	皆 は 2011 年 5 月 に は 夢 に 見て いた 。	contradiction	2	年月
179	2012 年 9 月 以来 、 女性 は 結婚 に 付き合う して いる 。 現在 、 2013 年 2 月 である 。	女性 は 2004 年 1 月 に は 結婚 に 付き合う して いた 。	contradiction	2	年月
180	2001 年 7 月 以来 、 女性 は 阪神 に 着て いる 。 現在 、 2015 年 12 月 である 。	女性 は 2019 年 10 月 に は 阪神 に 着て いた 。	neutral	2	年月
181	2020 年 10 月 以来 、 全員 は 現状 に 新ただ して いる 。 現在 、 2004 年 11 月 である 。	全員 は 2002 年 3 月 に は 現状 に 新ただ して いた 。	contradiction	2	年月
182	2013 年 11 月 以来 、 私 は 消防 に 行って いる 。 現在 、 2008 年 6 月 である 。	私 は 2020 年 7 月 に は 消防 に 行って いた 。	neutral	2	年月
183	2016 年 2 月 以来 、 人々 は 日 に 執り行って いる 。 現在 、 2008 年 3 月 である 。	人々 は 2020 年 4 月 に は 日 に 執り行って いた 。	neutral	2	年月
184	2010 年 5 月 以来 、 職員 は 出費 に 答える して いる 。 現在 、 2001 年 6 月 である 。	職員 は 2017 年 8 月 に は 出費 に 答える して いた 。	neutral	2	年月
185	2011 年 1 月 以来 、 家族 は サーバー に 要求 して いる 。 現在 、 2008 年 2 月 である 。	家族 は 2020 年 7 月 に は サーバー に 要求 して いた 。	neutral	2	年月
186	2003 年 6 月 以来 、 被告 は 合格 者 に 付与 して いる 。 現在 、 2015 年 12 月 である 。	被告 は 2002 年 7 月 に は 合格 者 に 付与 して いた 。	contradiction	2	年月
